pair_index,geometry_stratum,C_img_signed,C_pe_signed,C_text_signed,A_img,A_pe,A_visual,in_V50,in_V25,G_PRE_POST
270,START|mild|lt2,-0.034687101841,-0.00574872130528,-0.012420322746,0.034687101841,0.00574872130528,0.400195694716,False,False,0.000702127814293
271,END|mild|lt2,-0.0041931271553,-0.0281016263179,-0.00273837149143,0.0041931271553,0.0281016263179,0.328767123288,True,False,2.20537185669e-06
272,START|medium|ge4,0.0675210952759,0.0354546124581,0.0147787667811,0.0675210952759,0.0354546124581,0.793542074364,False,False,0.0130306109786
273,START|mild|lt2,0.00903344154358,0.0300030387007,0.0221944861114,0.00903344154358,0.0300030387007,0.396281800391,True,False,0.000859662890434
274,END|strong|ge4,0.00544738769531,0.0574675451498,0.00192160159349,0.00544738769531,0.0574675451498,0.505870841487,True,True,0.000196631997824
275,START|mild|2to4,0.0210810303688,0.0425084938761,0.00416776537895,0.0210810303688,0.0425084938761,0.611545988258,False,False,0.00924147665501
276,END|mild|2to4,0.0329555273056,0.0183787932619,0.0221668481827,0.0329555273056,0.0183787932619,0.504892367906,True,False,0.00189960002899
277,END|mild|lt2,0.032512485981,0.0124857365154,0.0150102637708,0.032512485981,0.0124857365154,0.444227005871,False,False,0.00188363343477
278,START|medium|lt2,0.0249321460724,0.0199161141645,0.00409761816263,0.0249321460724,0.0199161141645,0.46771037182,False,False,0.00278857350349
279,END|medium|2to4,0.0178393721581,0.0509031962138,-0.00150638818741,0.0178393721581,0.0509031962138,0.614481409002,False,False,0.00122909992933
280,END|mild|2to4,0.0426890850067,-0.0150630588178,0.011540517211,0.0426890850067,0.0150630588178,0.54011741683,False,False,0.00358280539513
281,END|mild|2to4,0.0330075621605,-0.0301222007256,0.018168836832,0.0330075621605,0.0301222007256,0.611545988258,False,False,0.00348515063524
282,START|mild|lt2,-0.270710945129,-0.0406133546494,0.0124431848526,0.270710945129,0.0406133546494,0.877690802348,False,False,-0.000228676944971
283,END|mild|lt2,-0.0355209112167,-0.0410585345235,-0.00950956344604,0.0355209112167,0.0410585345235,0.716242661448,False,False,-0.000802367925644
284,END|mild|2to4,0.0331530570984,0.0444024885073,0.0049759671092,0.0331530570984,0.0444024885073,0.713307240705,False,False,-0.00203116238117
285,START|medium|ge4,0.0217837095261,-0.0407498639543,0.0106713175774,0.0217837095261,0.0407498639543,0.606653620352,True,False,0.0156776458025
286,END|mild|lt2,0.0107020139694,0.0243359250017,0.00191027671099,0.0107020139694,0.0243359250017,0.364970645793,True,False,0.00279726088047
287,END|medium|lt2,0.0305946469307,-0.0111991176382,-0.00600766390562,0.0305946469307,0.0111991176382,0.421722113503,True,True,0.00247841328382
288,END|mild|lt2,0.0421453118324,0.00167882116511,0.0247681736946,0.0421453118324,0.00167882116511,0.394324853229,False,False,0.000879436731339
289,END|mild|2to4,-0.00299876928329,0.00748806633055,0.00732119753957,0.00299876928329,0.00748806633055,0.124266144814,True,True,0.00157350301743
290,START|medium|2to4,0.0357128977776,0.0489880887326,0.0145606175065,0.0357128977776,0.0489880887326,0.750489236791,False,False,-0.0023575425148
291,START|mild|lt2,0.0121243596077,0.0258777015842,-0.0143522396684,0.0121243596077,0.0258777015842,0.398238747554,True,False,-0.00661044567823
292,START|medium|ge4,0.0506016016006,0.0132213456091,-0.0073649212718,0.0506016016006,0.0132213456091,0.55675146771,True,True,0.0155627466738
293,START|mild|2to4,-0.00539582967758,0.0149633390829,-0.0202588587999,0.00539582967758,0.0149633390829,0.218199608611,True,True,0.00596883893013
294,END|medium|lt2,0.0216366648674,0.0491511668079,-0.00200779736042,0.0216366648674,0.0491511668079,0.642857142857,False,False,0.0067208185792
295,START|strong|ge4,0.0526634454727,0.0408227413427,-0.0136734321713,0.0526634454727,0.0408227413427,0.800391389432,False,False,0.00695717707276
296,START|medium|ge4,-0.0343064665794,-0.0246127375867,0.00641861557961,0.0343064665794,0.0246127375867,0.573385518591,True,True,0.00495322048664
297,END|mild|lt2,0.01491522789,-0.0427870708518,0.00852051004767,0.01491522789,0.0427870708518,0.547945205479,False,False,-0.00109877437353
298,END|medium|ge4,0.0911388993263,0.015599001199,-0.000974178314209,0.0911388993263,0.015599001199,0.642857142857,True,False,0.0128336399794
299,END|mild|lt2,0.00333565473557,-0.0358123155311,0.0192568302155,0.00333565473557,0.0358123155311,0.37866927593,True,False,-0.000173054635525
300,END|mild|2to4,0.00706553459167,-0.0282637495548,-0.015465810895,0.00706553459167,0.0282637495548,0.368884540117,True,False,-0.00112071633339
301,END|medium|lt2,0.04744130373,-0.0248911194503,-0.0176774859428,0.04744130373,0.0248911194503,0.650684931507,False,False,-0.00189983844757
302,END|mild|2to4,0.102447032928,0.00865590549074,-0.00470619648695,0.102447032928,0.00865590549074,0.586105675147,False,False,0.010172560811
303,END|mild|2to4,-0.00153440237045,-0.0478376180399,0.00482543557882,0.00153440237045,0.0478376180399,0.432485322896,True,False,0.000669047236443
304,START|mild|lt2,-0.00444495677948,-0.0322541315109,0.00736354291439,0.00444495677948,0.0322541315109,0.367906066536,True,False,-0.00337494909763
305,END|mild|2to4,0.00952410697937,-0.0673741616774,-0.0229730531573,0.00952410697937,0.0673741616774,0.579256360078,False,False,0.00161520391703
306,END|mild|2to4,0.0380486249924,-0.0185085637495,0.00444702804089,0.0380486249924,0.0185085637495,0.546966731898,False,False,0.00557826459408
307,START|mild|2to4,0.0242259502411,0.00568341417238,-0.00193057581782,0.0242259502411,0.00568341417238,0.320939334638,True,True,0.00740614533424
308,END|mild|2to4,-0.0204580426216,0.00321580376476,0.00541976094246,0.0204580426216,0.00321580376476,0.246575342466,True,True,0.00270839780569
309,START|mild|lt2,0.000658273696899,-0.0276712051127,-0.0105332955718,0.000658273696899,0.0276712051127,0.285714285714,True,False,-0.00106003135443
310,START|medium|lt2,-0.086515724659,-0.0628026481718,0.0089734941721,0.086515724659,0.0628026481718,0.932485322896,False,False,-0.00151155889034
311,START|medium|lt2,0.0285248160362,0.0513815323357,0.0320335999131,0.0285248160362,0.0513815323357,0.707436399217,False,False,-0.00254948064685
312,END|medium|2to4,0.15325909853,0.0307173412293,-0.043264394626,0.15325909853,0.0307173412293,0.797455968689,False,False,0.0135397985578
313,END|mild|2to4,-0.00548613071442,-0.0229265147354,-0.0064243003726,0.00548613071442,0.0229265147354,0.297455968689,True,True,0.00846076011658
314,END|mild|lt2,0.0274155139923,-0.0510532697663,-0.000548861920834,0.0274155139923,0.0510532697663,0.695694716243,False,False,1.09225511551e-05
315,END|mild|2to4,-0.0510126948357,-0.0644682263955,0.0376351550221,0.0510126948357,0.0644682263955,0.882583170254,False,False,0.00966663658619
316,END|mild|lt2,0.0309860706329,-0.00201010005549,-0.0128774531186,0.0309860706329,0.00201010005549,0.323874755382,True,False,-0.000614657998085
317,END|mild|lt2,0.0385858416557,0.0271661821753,0.0216093659401,0.0385858416557,0.0271661821753,0.631115459883,False,False,-0.00182616710663
318,START|mild|lt2,0.0177313089371,0.00249749468639,0.0144747570157,0.0177313089371,0.00249749468639,0.219178082192,True,True,0.00143003463745
319,END|mild|2to4,0.0212246775627,-0.00682370876893,-0.0182663612068,0.0212246775627,0.00682370876893,0.304305283757,True,True,0.0129521340132
320,END|mild|2to4,-0.0228042006493,0.00228103017434,0.015003181994,0.0228042006493,0.00228103017434,0.263209393346,True,True,-0.00731585919857
321,END|mild|2to4,0.0349597334862,0.0654083725531,-0.000137582421303,0.0349597334862,0.0654083725531,0.79843444227,False,False,0.0058366432786
322,END|mild|2to4,0.0187214016914,-0.0209633051418,-0.00127296149731,0.0187214016914,0.0209633051418,0.416829745597,True,False,0.00501441210508
323,END|mild|2to4,0.0312334895134,-0.0602680665907,0.00699035823345,0.0312334895134,0.0602680665907,0.756360078278,False,False,-0.0078317373991
324,START|medium|2to4,0.0211768746376,0.0500003858469,-0.0165966004133,0.0211768746376,0.0500003858469,0.643835616438,False,False,0.0162967741489
325,END|mild|lt2,-0.028335750103,-0.00442462461069,-0.0157525464892,0.028335750103,0.00442462461069,0.334637964775,True,False,-0.000822052359581
326,START|medium|2to4,0.0304269194603,0.0629469701089,0.0233428180218,0.0304269194603,0.0629469701089,0.756360078278,False,False,0.00551736354828
327,START|medium|ge4,0.0530941486359,-0.0303076221608,-0.0138121917844,0.0530941486359,0.0303076221608,0.722113502935,False,False,0.00157756358385
328,START|mild|lt2,0.0192065834999,-0.0064154220745,0.00749690085649,0.0192065834999,0.0064154220745,0.277886497065,True,False,-0.000651076436043
329,START|mild|2to4,0.0797287225723,-0.0376602394972,-0.0025491528213,0.0797287225723,0.0376602394972,0.821917808219,False,False,-0.00110394507647
330,START|mild|lt2,0.00095546245575,0.0190184358507,-0.00309853628278,0.00095546245575,0.0190184358507,0.210371819961,True,True,0.00302721560001
331,START|mild|2to4,0.05013859272,0.0290175816044,-0.0100025832653,0.05013859272,0.0290175816044,0.698630136986,False,False,-0.00122314691544
332,END|mild|lt2,0.0199758410454,-0.0400695740245,0.0150249749422,0.0199758410454,0.0400695740245,0.578277886497,False,False,-0.00285187363625
333,END|mild|2to4,0.0242763757706,-0.0151896483731,0.0121619850397,0.0242763757706,0.0151896483731,0.413894324853,True,False,0.00280798971653
334,START|mild|lt2,-0.000948011875153,-0.0409876985941,0.00462517142296,0.000948011875153,0.0409876985941,0.394324853229,True,False,0.000973083078861
335,START|mild|2to4,0.0117846727371,0.00168108777143,-0.000250153243542,0.0117846727371,0.00168108777143,0.149706457926,True,True,0.005833953619
336,START|mild|lt2,0.00923001766205,0.038556905929,0.00755990296602,0.00923001766205,0.038556905929,0.469667318982,False,False,-0.00516077876091
337,START|mild|2to4,0.00472158193588,0.0782502291258,-0.0108670517802,0.00472158193588,0.0782502291258,0.537181996086,False,False,0.00475935637951
338,END|mild|lt2,0.0709661245346,0.0559149703477,-0.00980423390865,0.0709661245346,0.0559149703477,0.899217221135,False,False,-0.0135420113802
339,END|medium|2to4,0.0293220281601,-0.0243756333366,0.00237682461739,0.0293220281601,0.0243756333366,0.531311154599,True,False,0.00651361048222
340,START|mild|lt2,0.0479741692543,-0.00755350594409,-0.00440503656864,0.0479741692543,0.00755350594409,0.491193737769,False,False,0.000844910740852
341,END|mild|2to4,0.0147669315338,-0.000164048280567,0.0175651088357,0.0147669315338,0.000164048280567,0.158512720157,True,True,0.00195623934269
342,START|mild|2to4,0.0346384644508,-0.0177373131737,-0.00174463540316,0.0346384644508,0.0177373131737,0.515655577299,True,False,0.000555172562599
343,START|mild|lt2,-0.0154505372047,0.0476311454549,-0.00929161906242,0.0154505372047,0.0476311454549,0.571428571429,False,False,0.00166615843773
344,END|mild|2to4,0.0283334255219,0.00810080813244,-0.00315107777715,0.0283334255219,0.00810080813244,0.376712328767,True,False,-0.00234676897526
345,END|mild|2to4,0.044314801693,0.0102819413878,-0.0200397223234,0.044314801693,0.0102819413878,0.505870841487,True,False,0.000665530562401
346,START|mild|lt2,0.019536614418,0.000860864762217,0.0175730735064,0.019536614418,0.000860864762217,0.213307240705,True,True,-0.00111548602581
347,START|strong|2to4,0.0236423611641,0.00718159787357,-0.00838439166546,0.0236423611641,0.00718159787357,0.329745596869,True,True,0.0176369845867
348,END|mild|lt2,0.0209003090858,0.0711983279325,-0.00416035205126,0.0209003090858,0.0711983279325,0.699608610568,False,False,0.00844222307205
349,END|mild|2to4,0.0580590963364,0.0137008335441,-0.0243257284164,0.0580590963364,0.0137008335441,0.576320939335,False,False,-0.00512270629406
350,END|medium|2to4,0.0539379715919,-0.0334725300781,0.00532553344965,0.0539379715919,0.0334725300781,0.749510763209,False,False,-0.00867163389921
351,START|mild|lt2,-0.00603222846985,0.00952245481312,0.0150915682316,0.00603222846985,0.00952245481312,0.178082191781,True,True,0.00127393007278
352,START|mild|2to4,-0.0102225542068,-0.0173849218991,0.00391975045204,0.0102225542068,0.0173849218991,0.29843444227,True,True,0.00332498550415
353,START|mild|2to4,0.03048568964,-0.0558999117929,0.00593700632453,0.03048568964,0.0558999117929,0.737769080235,False,False,-0.000801384449005
354,START|mild|2to4,0.000398218631744,0.0622721866239,-0.00688417255878,0.000398218631744,0.0622721866239,0.463796477495,True,False,0.00339196622372
355,START|medium|lt2,0.0394002199173,0.0195178149734,0.00393746048212,0.0394002199173,0.0195178149734,0.566536203523,False,False,-0.00109424442053
356,END|medium|2to4,0.0304511785507,-0.0227579036728,0.00549588352442,0.0304511785507,0.0227579036728,0.529354207436,True,False,0.00164330750704
357,END|medium|lt2,0.029890537262,0.0258684232831,0.00299321115017,0.029890537262,0.0258684232831,0.549902152642,False,False,0.0010536685586
358,START|mild|2to4,0.0473995804787,-0.0656000841409,-0.0322875827551,0.0473995804787,0.0656000841409,0.865949119374,False,False,0.000617347657681
359,START|mild|2to4,0.02305996418,0.0572786149569,0.00541852414608,0.02305996418,0.0572786149569,0.682974559687,False,False,0.00285682082176
360,START|mild|2to4,0.00354641675949,-0.00359769584611,0.0091855712235,0.00354641675949,0.00359769584611,0.0900195694716,True,True,-0.00294901430607
361,START|mild|lt2,0.0245980024338,-0.0351643546019,0.0178871005774,0.0245980024338,0.0351643546019,0.594911937378,False,False,-0.000490993261337
362,END|medium|2to4,0.060929775238,-0.00391494529322,-0.0148601233959,0.060929775238,0.00391494529322,0.493150684932,True,False,0.00076500326395
363,END|medium|lt2,0.0740831494331,0.0611228793859,-0.0228354632854,0.0740831494331,0.0611228793859,0.920743639922,False,False,5.37782907486e-05
364,END|mild|2to4,0.00183540582657,-0.00965001946315,0.0105319544673,0.00183540582657,0.00965001946315,0.132093933464,True,True,0.00159266591072
365,START|medium|lt2,0.00593692064285,0.0166063676588,-0.00796459615231,0.00593692064285,0.0166063676588,0.245596868885,True,True,0.0093190446496
366,START|mild|lt2,0.0534909963608,-0.0441353023052,-0.000858649611473,0.0534909963608,0.0441353023052,0.819960861057,False,False,0.00310973823071
367,END|mild|2to4,0.0576868057251,0.0487360525876,0.0178767591715,0.0576868057251,0.0487360525876,0.845401174168,False,False,-0.000607773661613
368,START|mild|lt2,0.0593191385269,0.0398575642612,-0.0160673595965,0.0593191385269,0.0398575642612,0.80626223092,False,False,-0.000221744179726
369,START|medium|2to4,0.0408883690834,0.0606782496907,-0.0201539508998,0.0408883690834,0.0606782496907,0.828767123288,False,False,0.00446075201035
370,END|mild|lt2,0.0231323838234,0.0131295335013,0.0195804163814,0.0231323838234,0.0131295335013,0.379647749511,True,False,-0.000612489879131
371,START|mild|lt2,-0.00114440917969,-0.00784616591409,0.0141819342971,0.00114440917969,0.00784616591409,0.11252446184,True,True,-0.00127209722996
372,START|mild|2to4,0.0382063984871,0.0405197222717,-0.00402650982141,0.0382063984871,0.0405197222717,0.732876712329,False,False,0.00494179129601
373,END|mild|lt2,-0.00473272800446,0.0250496801455,0.0192212313414,0.00473272800446,0.0250496801455,0.308219178082,True,False,0.00100472569466
374,END|mild|lt2,0.00425046682358,-0.0254934728146,0.00274758040905,0.00425046682358,0.0254934728146,0.30626223092,True,False,-0.00145572423935
375,END|mild|lt2,0.00614750385284,-0.0138421445154,0.0142025202513,0.00614750385284,0.0138421445154,0.218199608611,True,True,0.00263630598783
376,END|mild|lt2,0.0171226859093,0.04770636186,0.00684999674559,0.0171226859093,0.04770636186,0.592954990215,False,False,0.00103209912777
377,START|mild|2to4,0.001844227314,-0.0128627151717,0.00117695331573,0.001844227314,0.0128627151717,0.1614481409,True,True,-0.00408238172531
378,END|mild|2to4,0.00643658638,0.0360022373497,0.00467209890485,0.00643658638,0.0360022373497,0.418786692759,True,False,0.00661404430866
379,START|mild|lt2,-0.0236539244652,-0.0281182345934,0.00687639787793,0.0236539244652,0.0281182345934,0.529354207436,False,False,-0.00374558568001
380,END|medium|ge4,0.0390655398369,0.0271661086008,0.0215585082769,0.0390655398369,0.0271661086008,0.633072407045,True,False,0.00518713891506
381,END|mild|lt2,0.00572681427002,-0.0212209916208,0.00725193321705,0.00572681427002,0.0212209916208,0.291585127202,True,False,-0.00281982123852
382,START|mild|lt2,0.020557641983,-0.0247634390835,0.0123817920685,0.020557641983,0.0247634390835,0.462818003914,False,False,-0.00463075935841
383,END|mild|2to4,0.0820043087006,-0.0201634047553,0.00241855531931,0.0820043087006,0.0201634047553,0.682974559687,False,False,0.0032435208559
384,END|mild|2to4,0.0277795791626,-0.00634312140755,-0.0116504356265,0.0277795791626,0.00634312140755,0.347358121331,True,False,-0.00713916122913
385,START|strong|ge4,0.00637644529343,0.0163087937981,-0.0297245196998,0.00637644529343,0.0163087937981,0.246575342466,True,True,0.0165082365274
386,START|mild|2to4,-0.0132663249969,0.00967934145592,-0.00399764627218,0.0132663249969,0.00967934145592,0.256360078278,True,True,-0.00104281306267
387,END|mild|lt2,0.0336700677872,0.0299200904556,-0.00250006467104,0.0336700677872,0.0299200904556,0.614481409002,False,False,0.00335545837879
388,START|mild|2to4,0.0460692644119,0.0593569204211,-0.00829955935478,0.0460692644119,0.0593569204211,0.84637964775,False,False,0.00197325646877
389,END|medium|2to4,0.033572435379,0.00474898912944,-0.015515036881,0.033572435379,0.00474898912944,0.379647749511,True,True,0.010920830071
390,END|medium|2to4,0.00271421670914,-0.0080358972773,-0.0237283706665,0.00271421670914,0.0080358972773,0.128180039139,True,True,0.00735713541508
391,START|medium|2to4,0.0685270428658,0.0630676189903,0.00508834421635,0.0685270428658,0.0630676189903,0.919765166341,False,False,0.0055900067091
392,END|mild|2to4,-0.0194424390793,-0.0519211823121,0.0288821533322,0.0194424390793,0.0519211823121,0.631115459883,False,False,0.00356686115265
393,END|mild|2to4,0.0079100728035,-0.00206226622686,0.00186493247747,0.0079100728035,0.00206226622686,0.116438356164,True,True,0.00638637691736
394,END|mild|lt2,0.0113494992256,0.0370889818296,-0.00577027350664,0.0113494992256,0.0370889818296,0.473581213307,False,False,-0.000500723719597
395,END|medium|ge4,0.0585918426514,0.0836586370133,0.00518900901079,0.0585918426514,0.0836586370133,0.925636007828,False,False,0.00741536915302
396,END|mild|lt2,0.010305583477,-0.0279834845569,-0.0125035643578,0.010305583477,0.0279834845569,0.396281800391,False,False,-0.000755615532398
397,END|medium|lt2,0.0420331954956,0.0101606824901,0.0192091390491,0.0420331954956,0.0101606824901,0.490215264188,True,False,0.00267393887043
398,END|mild|lt2,0.0252610445023,-0.0299191661179,-0.00713804364204,0.0252610445023,0.0299191661179,0.554794520548,False,False,0.000287123024464
399,END|medium|2to4,0.0297566652298,-0.00355341937393,-0.00350055843592,0.0297566652298,0.00355341937393,0.334637964775,True,True,0.00380571931601
400,END|medium|2to4,0.062520802021,0.0706311645918,-0.0303125120699,0.062520802021,0.0706311645918,0.924657534247,False,False,0.0105985403061
401,START|mild|lt2,0.0112220048904,0.00959052960388,-0.00439471006393,0.0112220048904,0.00959052960388,0.229941291585,True,True,0.00280191004276
402,END|medium|2to4,0.0301668643951,0.0656746292952,0.0148596391082,0.0301668643951,0.0656746292952,0.760273972603,False,False,-0.00185468792915
403,END|mild|lt2,0.0281540155411,0.00485935225151,0.00275468081236,0.0281540155411,0.00485935225151,0.337573385519,True,False,-0.000724866986275
404,END|mild|2to4,0.0372533798218,0.057872162899,-0.00649110972881,0.0372533798218,0.057872162899,0.794520547945,False,False,0.00440829992294
405,START|mild|2to4,0.0372357964516,0.0661754503381,-0.0156074613333,0.0372357964516,0.0661754503381,0.817025440313,False,False,0.00111817568541
406,START|mild|2to4,0.0391423106194,0.0126340957358,-0.00860734283924,0.0391423106194,0.0126340957358,0.497064579256,True,False,0.00991894677281
407,END|medium|ge4,0.0730577111244,0.0205826617312,-0.0404943190515,0.0730577111244,0.0205826617312,0.6771037182,True,False,0.0142144337296
408,START|mild|2to4,0.0113418102264,-0.0171264982782,0.01091029495,0.0113418102264,0.0171264982782,0.303326810176,True,True,0.00465206801891
409,START|mild|lt2,0.0210488438606,-0.0198347133119,-0.0168905481696,0.0210488438606,0.0198347133119,0.428571428571,False,False,-6.35236501694e-05
410,END|mild|2to4,0.039254784584,-0.0379087263718,0.00307604670525,0.039254784584,0.0379087263718,0.719178082192,False,False,0.00164929032326
411,END|mild|lt2,0.0175572633743,0.0560077212285,0.0181995555758,0.0175572633743,0.0560077212285,0.62915851272,False,False,-0.0016271173954
412,START|mild|lt2,0.00485837459564,0.0350021608174,-0.00454759597778,0.00485837459564,0.0350021608174,0.390410958904,True,False,0.00296688824892
413,START|medium|2to4,0.0284284949303,0.0186835553031,-0.00967404991388,0.0284284949303,0.0186835553031,0.473581213307,True,False,-0.00482389330864
414,START|mild|lt2,0.00820201635361,0.0194493969902,-0.00678190588951,0.00820201635361,0.0194493969902,0.297455968689,True,False,-0.00680562853813
415,END|mild|lt2,0.0170173048973,-0.0822758995928,-0.000699646770954,0.0170173048973,0.0822758995928,0.670254403131,False,False,0.000262051820755
416,END|mild|lt2,0.0208043456078,0.00597131764516,0.00600167363882,0.0208043456078,0.00597131764516,0.289628180039,True,False,-0.000447504222393
417,START|mild|lt2,-0.0013375878334,-0.00578792532906,-0.0242216661572,0.0013375878334,0.00578792532906,0.0909980430528,True,True,0.00309670716524
418,END|mild|2to4,0.0362821221352,0.031343058683,0.0179464295506,0.0362821221352,0.031343058683,0.650684931507,False,False,0.000370129942894
419,END|mild|2to4,0.0204663276672,0.0210598153062,0.0167173705995,0.0204663276672,0.0210598153062,0.432485322896,True,False,0.00226201117039
420,START|mild|2to4,0.0629700422287,0.0473920137156,0.00126860290766,0.0629700422287,0.0473920137156,0.853228962818,False,False,-0.00212094187737
421,START|mild|lt2,-0.00496697425842,-0.0414610477164,0.00612466409802,0.00496697425842,0.0414610477164,0.442270058708,False,False,0.00265341997147
422,END|mild|2to4,-0.0881454348564,-0.0459030277561,0.0107928067446,0.0881454348564,0.0459030277561,0.876712328767,False,False,-0.00575964152813
423,END|medium|2to4,-0.00680458545685,0.013356405776,0.0245412066579,0.00680458545685,0.013356405776,0.223091976517,True,True,0.0127790719271
424,END|medium|2to4,0.023948431015,0.0592933706939,0.0151427835226,0.023948431015,0.0592933706939,0.698630136986,False,False,0.0042587891221
425,END|medium|lt2,0.0327978134155,0.0809365308378,-0.0186554268003,0.0327978134155,0.0809365308378,0.797455968689,False,False,0.00275714695454
426,END|mild|lt2,0.00908237695694,-0.0209890441038,0.00151592493057,0.00908237695694,0.0209890441038,0.321917808219,True,False,0.000263288617134
427,START|mild|2to4,0.0243772268295,-0.0192629634403,-0.00828470289707,0.0243772268295,0.0192629634403,0.454990215264,True,False,0.00512954592705
428,END|medium|ge4,0.0386657118797,0.0149200274609,0.0125979185104,0.0386657118797,0.0149200274609,0.515655577299,True,True,0.0394291728735
429,START|medium|2to4,0.0726836919785,0.0582262305543,0.00468144007027,0.0726836919785,0.0582262305543,0.909001956947,False,False,0.0119889006019
430,START|medium|2to4,-0.00912725925446,-0.00281057436951,0.024041749537,0.00912725925446,0.00281057436951,0.135029354207,True,True,0.000881016254425
431,START|strong|2to4,0.0191395878792,0.0226102657616,-0.0167210847139,0.0191395878792,0.0226102657616,0.429549902153,True,False,0.0279715955257
432,END|mild|lt2,0.0308095216751,0.0378012624569,0.00677738338709,0.0308095216751,0.0378012624569,0.655577299413,False,False,0.00134848058224
433,START|mild|2to4,0.0361366868019,0.0383172016591,-0.00525316596031,0.0361366868019,0.0383172016591,0.699608610568,False,False,0.00846493989229
434,END|mild|lt2,0.00376945734024,-0.00428808294237,0.00444919615984,0.00376945734024,0.00428808294237,0.0978473581213,True,True,-0.0025627091527
435,END|medium|2to4,0.0473783612251,0.0339080125559,0.00764649361372,0.0473783612251,0.0339080125559,0.725048923679,False,False,0.00439661741257
436,END|mild|2to4,0.0215597748756,-0.00723926094361,-0.0030909255147,0.0215597748756,0.00723926094361,0.311154598826,True,True,0.00216703116894
437,START|mild|lt2,0.011621773243,0.000563243869692,-0.00277982652187,0.011621773243,0.000563243869692,0.13698630137,True,True,-0.00040178000927
438,START|medium|2to4,0.0229510068893,-0.00690556271002,-0.0163937173784,0.0229510068893,0.00690556271002,0.320939334638,True,True,0.00200130045414
439,END|mild|lt2,-0.00324761867523,0.0221257717349,-0.00118244439363,0.00324761867523,0.0221257717349,0.263209393346,True,True,-0.00395446270704
440,START|mild|lt2,-0.00341415405273,-0.0141120166518,0.00630193203688,0.00341415405273,0.0141120166518,0.185909980431,True,True,0.000599041581154
441,START|mild|2to4,0.0404024720192,0.0307391621172,-0.0227875523269,0.0404024720192,0.0307391621172,0.6771037182,False,False,0.000561214983463
442,START|mild|2to4,0.0234473347664,-0.0383026679046,-0.00549851357937,0.0234473347664,0.0383026679046,0.603718199609,False,False,0.00488172471523
443,START|mild|2to4,0.0460500717163,-0.0145872163121,0.0110493600368,0.0460500717163,0.0145872163121,0.545988258317,False,False,0.00592587888241
444,END|mild|2to4,0.00595164299011,0.0262904195115,0.00974766910076,0.00595164299011,0.0262904195115,0.335616438356,True,False,-0.00225938856602
445,END|medium|2to4,0.00871425867081,-0.00640532909892,-0.0259535089135,0.00871425867081,0.00640532909892,0.175146771037,True,True,0.00364589691162
446,START|mild|2to4,0.0251130461693,0.0511635909788,-0.00573755800724,0.0251130461693,0.0511635909788,0.686888454012,False,False,0.00156202912331
447,START|mild|lt2,0.0154559016228,-0.00515245739371,-0.0125533863902,0.0154559016228,0.00515245739371,0.227005870841,True,True,0.000286214053631
448,END|mild|2to4,-0.0150263905525,0.0577793230768,-0.0159953460097,0.0150263905525,0.0577793230768,0.605675146771,False,False,0.00261296704412
449,END|medium|2to4,0.0273219347,-0.0277684035245,-0.00592664629221,0.0273219347,0.0277684035245,0.545988258317,True,False,0.00869254767895
450,START|mild|lt2,0.00989317893982,0.000104089267552,0.0149781815708,0.00989317893982,0.000104089267552,0.110567514677,True,True,0.00204195827246
451,END|strong|2to4,0.0244878530502,0.0122587149963,0.0119762010872,0.0244878530502,0.0122587149963,0.38747553816,True,False,0.000216327607632
452,END|mild|lt2,0.00022554397583,0.0116442872677,-0.000988259911537,0.00022554397583,0.0116442872677,0.12915851272,True,True,0.00523339211941
453,START|mild|2to4,-0.0163413286209,-0.0505893263035,-0.0139263346791,0.0163413286209,0.0505893263035,0.591976516634,False,False,-0.000132754445076
454,END|mild|2to4,0.011817574501,0.0327754300088,0.0226769372821,0.011817574501,0.0327754300088,0.453033268102,True,False,0.00564378499985
455,START|mild|2to4,0.0767382979393,0.00368667813018,-0.0108396038413,0.0767382979393,0.00368667813018,0.516634050881,True,False,-5.55589795113e-05
456,END|mild|2to4,0.0494894385338,0.00538286473602,0.00333592295647,0.0494894385338,0.00538286473602,0.47553816047,True,False,-0.00308148562908
457,END|mild|2to4,0.028146982193,-0.024072072003,-0.00749187916517,0.028146982193,0.024072072003,0.517612524462,False,False,-0.0012958496809
458,END|mild|lt2,0.0121518373489,-0.0363784483634,0.00352226942778,0.0121518373489,0.0363784483634,0.483365949119,False,False,-0.0037751160562
459,END|medium|2to4,-0.0342221260071,0.00759206828661,-0.000500872731209,0.0342221260071,0.00759206828661,0.416829745597,True,False,0.00306107103825
460,END|mild|2to4,-0.0486651659012,0.0237937588245,0.0238839313388,0.0486651659012,0.0237937588245,0.643835616438,False,False,0.016525901854
461,END|medium|ge4,0.110619425774,0.0374935804866,0.00963854044676,0.110619425774,0.0374935804866,0.839530332681,False,False,0.0090242177248
462,END|medium|2to4,0.0290305018425,-0.0440011550672,-0.00908574461937,0.0290305018425,0.0440011550672,0.679060665362,False,False,0.0113598033786
463,END|mild|2to4,0.0070116519928,0.0165559053421,0.00600016117096,0.0070116519928,0.0165559053421,0.257338551859,True,True,-0.00793413817883
464,START|mild|2to4,0.0434024333954,-0.00347076333128,0.00826231390238,0.0434024333954,0.00347076333128,0.428571428571,True,False,0.000272519886494
465,START|medium|2to4,0.0371664762497,-0.00495439767838,0.0207350924611,0.0371664762497,0.00495439767838,0.407045009785,True,True,-0.00189447402954
