pair_id,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,latent_shift,latent_band,in_balanced_subset,content_asymmetry,m_top_pre_A,m_top_pre_B,m_top_control_A,m_top_control_B,m_top_treatment_A,m_top_treatment_B,m_bot_pre_A,m_bot_pre_B,m_bot_control_A,m_bot_control_B,m_bot_treatment_A,m_bot_treatment_B,f_top_pre_A,f_top_pre_B,f_top_control_A,f_top_control_B,f_top_treatment_A,f_top_treatment_B,f_bot_pre_A,f_bot_pre_B,f_bot_control_A,f_bot_control_B,f_bot_treatment_A,f_bot_treatment_B,i_top_C0/T0,i_top_C0/T1,i_top_C1/T0,i_top_C1/T1,i_bot_C0/T0,i_bot_C0/T1,i_bot_C1/T0,i_bot_C1/T1,i_g_C0/T0,i_g_C0/T1,i_g_C1/T0,i_g_C1/T1
412,data/1_2024/shard-000477.tar,3960503,START,mild,27,79,106,362,-26,1.625,lt2,True,0.0045475960000000001,0.001466311514377594,0.001466311514377594,0.0011364966630935669,0.0011364966630935669,0.0013536661863327026,0.0013536661863327026,0.00041276216506958008,0.00041276216506958008,0.00032594799995422363,0.00032594799995422363,0.00012116134166717529,0.00012116134166717529,0,0,0,0,0,0,0,0,0,0,0,0,0.00021716952323913574,0.00021716952323913574,0.00021716952323913574,0.00021716952323913574,-0.00020478665828704834,-0.00020478665828704834,-0.00020478665828704834,-0.00020478665828704834,0.00042195618152618408,0.00042195618152618408,0.00042195618152618408,0.00042195618152618408
413,data/1_2024/shard-000477.tar,3963503,START,medium,47,111,158,414,-32,2,2to4,False,0.00967405,-0.0025990903377532959,-0.0025990903377532959,-0.0028374791145324707,-0.0028374791145324707,-0.0026866495609283447,-0.0026866495609283447,0.0012230426073074341,0.0012230426073074341,0.0017465502023696899,0.0017465502023696899,0.0012149810791015625,0.0012149810791015625,0,0,0,0,0,0,0,0,0,0,0,0,0.00015082955360412598,0.00015082955360412598,0.00015082955360412598,0.00015082955360412598,-0.00053156912326812744,-0.00053156912326812744,-0.00053156912326812744,-0.00053156912326812744,0.00068239867687225342,0.00068239867687225342,0.00068239867687225342,0.00068239867687225342
414,data/1_2024/shard-000477.tar,3977503,START,mild,32,74,106,362,-21,1.3125,lt2,True,0.0067819059999999999,0.0021271705627441406,0.0021271705627441406,0.0023224353790283203,0.0023224353790283203,0.0020800977945327759,0.0020800977945327759,0.011719509959220886,0.011719509959220886,0.010104969143867493,0.010104969143867493,0.011253178119659424,0.011253178119659424,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024233758449554443,-0.00024233758449554443,-0.00024233758449554443,-0.00024233758449554443,0.0011482089757919312,0.0011482089757919312,0.0011482089757919312,0.0011482089757919312,-0.0013905465602874756,-0.0013905465602874756,-0.0013905465602874756,-0.0013905465602874756
415,data/1_2024/shard-000477.tar,3982375,END,mild,12,69,81,337,-28.5,1.78125,lt2,True,0.00069964699999999996,0.0035382062196731567,0.0035382062196731567,0.0029100477695465088,0.0029100477695465088,0.0032430440187454224,0.0032430440187454224,0.0040219277143478394,0.0040219277143478394,0.0034012347459793091,0.0034012347459793091,0.0036318600177764893,0.0036318600177764893,0,0,0,0,0,0,0,0,0,0,0,0,0.00033299624919891357,0.00033299624919891357,0.00033299624919891357,0.00033299624919891357,0.00023062527179718018,0.00023062527179718018,0.00023062527179718018,0.00023062527179718018,0.0001023709774017334,0.0001023709774017334,0.0001023709774017334,0.0001023709774017334
416,data/1_2024/shard-000477.tar,3988375,END,mild,12,73,85,341,-30.5,1.90625,lt2,True,0.0060016740000000002,0.0011854022741317749,0.0011854022741317749,0.00062567740678787231,0.00062567740678787231,0.00078456848859786987,0.00078456848859786987,0.0020120590925216675,0.0020120590925216675,0.0024412348866462708,0.0024412348866462708,0.0021690875291824341,0.0021690875291824341,0,0,0,0,0,0,0,0,0,0,0,0,0.00015889108180999756,0.00015889108180999756,0.00015889108180999756,0.00015889108180999756,-0.00027214735746383667,-0.00027214735746383667,-0.00027214735746383667,-0.00027214735746383667,0.00043103843927383423,0.00043103843927383423,0.00043103843927383423,0.00043103843927383423
417,data/1_2024/shard-000477.tar,3995503,START,mild,24,83,107,363,-29.5,1.84375,lt2,False,0.024221665999999999,0.0011097192764282227,0.0011097192764282227,0.0012265369296073914,0.0012265369296073914,0.00096981972455978394,0.00096981972455978394,0.003794156014919281,0.003794156014919281,0.003428921103477478,0.003428921103477478,0.0032562911510467529,0.0032562911510467529,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025671720504760742,-0.00025671720504760742,-0.00025671720504760742,-0.00025671720504760742,-0.0001726299524307251,-0.0001726299524307251,-0.0001726299524307251,-0.0001726299524307251,-8.4087252616882324e-05,-8.4087252616882324e-05,-8.4087252616882324e-05,-8.4087252616882324e-05
418,data/1_2024/shard-000477.tar,4010503,END,mild,5,84,89,345,-39.5,2.46875,2to4,False,0.017946429999999999,-0.0031181573867797852,-0.0031181573867797852,-0.004150979220867157,-0.004150979220867157,-0.0039694681763648987,-0.0039694681763648987,0.016288600862026215,0.016288600862026215,0.016228951513767242,0.016228951513767242,0.015749000012874603,0.015749000012874603,0,0,0,0,0,0,0,0,0,0,0,0,0.0001815110445022583,0.0001815110445022583,0.0001815110445022583,0.0001815110445022583,-0.00047995150089263916,-0.00047995150089263916,-0.00047995150089263916,-0.00047995150089263916,0.00066146254539489746,0.00066146254539489746,0.00066146254539489746,0.00066146254539489746
419,data/1_2024/shard-000477.tar,4011503,END,mild,5,80,85,341,-37.5,2.34375,2to4,False,0.016717371000000002,0.0039095953106880188,0.0039095953106880188,0.0031272321939468384,0.0031272321939468384,0.0033735036849975586,0.0033735036849975586,0.0054610967636108398,0.0054610967636108398,0.0052275806665420532,0.0052275806665420532,0.0057197883725166321,0.0057197883725166321,0,0,0,0,0,0,0,0,0,0,0,0,0.00024627149105072021,0.00024627149105072021,0.00024627149105072021,0.00024627149105072021,0.00049220770597457886,0.00049220770597457886,0.00049220770597457886,0.00049220770597457886,-0.00024593621492385864,-0.00024593621492385864,-0.00024593621492385864,-0.00024593621492385864
420,data/1_2024/shard-000477.tar,4019503,START,mild,2,100,102,358,-49,3.0625,2to4,True,0.0012686030000000001,0.0062856525182723999,0.0062856525182723999,0.005799904465675354,0.005799904465675354,0.0066264718770980835,0.0066264718770980835,0.014481961727142334,0.014481961727142334,0.01426929235458374,0.01426929235458374,0.016802951693534851,0.016802951693534851,0,0,0,0,0,0,0,0,0,0,0,0,0.00082656741142272949,0.00082656741142272949,0.00082656741142272949,0.00082656741142272949,0.0025336593389511108,0.0025336593389511108,0.0025336593389511108,0.0025336593389511108,-0.0017070919275283813,-0.0017070919275283813,-0.0017070919275283813,-0.0017070919275283813
421,data/1_2024/shard-000477.tar,4021375,START,mild,29,77,106,362,-24,1.5,lt2,True,0.0061246640000000001,0.00060829520225524902,0.00060829520225524902,0.0013371706008911133,0.0013371706008911133,0.0013358965516090393,0.0013358965516090393,0.00055068731307983398,0.00055068731307983398,0.00041090697050094604,0.00041090697050094604,0.00026632100343704224,0.00026632100343704224,0,0,0,0,0,0,0,0,0,0,0,0,-1.2740492820739746e-06,-1.2740492820739746e-06,-1.2740492820739746e-06,-1.2740492820739746e-06,-0.00014458596706390381,-0.00014458596706390381,-0.00014458596706390381,-0.00014458596706390381,0.00014331191778182983,0.00014331191778182983,0.00014331191778182983,0.00014331191778182983
422,data/1_2024/shard-000477.tar,4023503,END,mild,18,88,106,362,-35,2.1875,2to4,False,0.010792807,0.0061435401439666748,0.0061435401439666748,0.0069902986288070679,0.0069902986288070679,0.0064798444509506226,0.0064798444509506226,0.0038465261459350586,0.0038465261459350586,0.0052406340837478638,0.0052406340837478638,0.0056762397289276123,0.0056762397289276123,0,0,0,0,0,0,0,0,0,0,0,0,-0.00051045417785644531,-0.00051045417785644531,-0.00051045417785644531,-0.00051045417785644531,0.00043560564517974854,0.00043560564517974854,0.00043560564517974854,0.00043560564517974854,-0.00094605982303619385,-0.00094605982303619385,-0.00094605982303619385,-0.00094605982303619385
423,data/1_2024/shard-000477.tar,4033503,END,medium,3,120,123,379,-58.5,3.65625,2to4,False,0.024541206999999999,0.0052300766110420227,0.0052300766110420227,0.0027071833610534668,0.0027071833610534668,0.0046569854021072388,0.0046569854021072388,0.00033274292945861816,0.00033274292945861816,0.00062134861946105957,0.00062134861946105957,0.00089652836322784424,0.00089652836322784424,0,0,0,0,0,0,0,0,0,0,0,0,0.001949802041053772,0.001949802041053772,0.001949802041053772,0.001949802041053772,0.00027517974376678467,0.00027517974376678467,0.00027517974376678467,0.00027517974376678467,0.0016746222972869873,0.0016746222972869873,0.0016746222972869873,0.0016746222972869873
424,data/1_2024/shard-000477.tar,4058375,END,medium,17,101,118,374,-42,2.625,2to4,False,0.015142783999999999,0.0032065436244010925,0.0032065436244010925,0.0016001239418983459,0.0016001239418983459,0.0028482675552368164,0.0028482675552368164,0.0041812136769294739,0.0041812136769294739,0.0044682025909423828,0.0044682025909423828,0.004646986722946167,0.004646986722946167,0,0,0,0,0,0,0,0,0,0,0,0,0.0012481436133384705,0.0012481436133384705,0.0012481436133384705,0.0012481436133384705,0.00017878413200378418,0.00017878413200378418,0.00017878413200378418,0.00017878413200378418,0.0010693594813346863,0.0010693594813346863,0.0010693594813346863,0.0010693594813346863
425,data/1_2024/shard-000477.tar,4074503,END,medium,43,95,138,394,-26,1.625,lt2,False,0.018655426999999999,0.002272874116897583,0.002272874116897583,0.002246469259262085,0.002246469259262085,0.0024522095918655396,0.0024522095918655396,7.197260856628418e-05,7.197260856628418e-05,-0.00036079436540603638,-0.00036079436540603638,-0.001035153865814209,-0.001035153865814209,0,0,0,0,0,0,0,0,0,0,0,0,0.00020574033260345459,0.00020574033260345459,0.00020574033260345459,0.00020574033260345459,-0.00067435950040817261,-0.00067435950040817261,-0.00067435950040817261,-0.00067435950040817261,0.0008800998330116272,0.0008800998330116272,0.0008800998330116272,0.0008800998330116272
426,data/1_2024/shard-000477.tar,4093503,END,mild,31,79,110,366,-24,1.5,lt2,True,0.001515925,0.0019277632236480713,0.0019277632236480713,0.0023722201585769653,0.0023722201585769653,0.0024671405553817749,0.0024671405553817749,0.020959287881851196,0.020959287881851196,0.019392520189285278,0.019392520189285278,0.017892822623252869,0.017892822623252869,0,0,0,0,0,0,0,0,0,0,0,0,9.492039680480957e-05,9.492039680480957e-05,9.492039680480957e-05,9.492039680480957e-05,-0.0014996975660324097,-0.0014996975660324097,-0.0014996975660324097,-0.0014996975660324097,0.0015946179628372192,0.0015946179628372192,0.0015946179628372192,0.0015946179628372192
427,data/1_2024/shard-000477.tar,4097503,START,mild,17,89,106,362,-36,2.25,2to4,True,0.0082847029999999992,0.0047143325209617615,0.0047143325209617615,0.0034226030111312866,0.0034226030111312866,0.0047668293118476868,0.0047668293118476868,0.0025212317705154419,0.0025212317705154419,0.003558918833732605,0.003558918833732605,0.0030771419405937195,0.0030771419405937195,0,0,0,0,0,0,0,0,0,0,0,0,0.0013442263007164001,0.0013442263007164001,0.0013442263007164001,0.0013442263007164001,-0.0004817768931388855,-0.0004817768931388855,-0.0004817768931388855,-0.0004817768931388855,0.0018260031938552856,0.0018260031938552856,0.0018260031938552856,0.0018260031938552856
428,data/1_2024/shard-000477.tar,4105503,END,medium,23,186,209,465,-81.5,5.09375,ge4,False,0.012597919000000001,0.036009132862091064,0.036009132862091064,0.036269411444664001,0.036269411444664001,0.035821519792079926,0.035821519792079926,0.0051785781979560852,0.0051785781979560852,0.0050172358751296997,0.0050172358751296997,0.0034562051296234131,0.0034562051296234131,0,0,0,0,0,0,0,0,0,0,0,0,-0.00044789165258407593,-0.00044789165258407593,-0.00044789165258407593,-0.00044789165258407593,-0.0015610307455062866,-0.0015610307455062866,-0.0015610307455062866,-0.0015610307455062866,0.0011131390929222107,0.0011131390929222107,0.0011131390929222107,0.0011131390929222107
429,data/1_2024/shard-000477.tar,4107503,START,medium,43,141,184,440,-49,3.0625,2to4,True,0.0046814400000000003,0.0050418674945831299,0.0050418674945831299,0.0052137076854705811,0.0052137076854705811,0.0046347901225090027,0.0046347901225090027,0.0060125738382339478,0.0060125738382339478,0.0070803984999656677,0.0070803984999656677,0.0045570656657218933,0.0045570656657218933,0,0,0,0,0,0,0,0,0,0,0,0,-0.00057891756296157837,-0.00057891756296157837,-0.00057891756296157837,-0.00057891756296157837,-0.0025233328342437744,-0.0025233328342437744,-0.0025233328342437744,-0.0025233328342437744,0.001944415271282196,0.001944415271282196,0.001944415271282196,0.001944415271282196
430,data/1_2024/shard-000477.tar,4109503,START,medium,23,114,137,393,-45.5,2.84375,2to4,False,0.024041750000000001,-0.0011539310216903687,-0.0011539310216903687,-0.0009022057056427002,-0.0009022057056427002,-0.0016835480928421021,-0.0016835480928421021,-0.0011452734470367432,-0.0011452734470367432,-0.0016247332096099854,-0.0016247332096099854,-0.0016634464263916016,-0.0016634464263916016,0,0,0,0,0,0,0,0,0,0,0,0,-0.00078134238719940186,-0.00078134238719940186,-0.00078134238719940186,-0.00078134238719940186,-3.8713216781616211e-05,-3.8713216781616211e-05,-3.8713216781616211e-05,-3.8713216781616211e-05,-0.00074262917041778564,-0.00074262917041778564,-0.00074262917041778564,-0.00074262917041778564
431,data/1_2024/shard-000477.tar,4115375,START,strong,56,178,234,490,-61,3.8125,2to4,False,0.016721085,0.001207396388053894,0.001207396388053894,0.0012708008289337158,0.0012708008289337158,0.0015257894992828369,0.0015257894992828369,0.0040315985679626465,0.0040315985679626465,0.0035403594374656677,0.0035403594374656677,0.0042996034026145935,0.0042996034026145935,0,0,0,0,0,0,0,0,0,0,0,0,0.00025498867034912109,0.00025498867034912109,0.00025498867034912109,0.00025498867034912109,0.00075924396514892578,0.00075924396514892578,0.00075924396514892578,0.00075924396514892578,-0.00050425529479980469,-0.00050425529479980469,-0.00050425529479980469,-0.00050425529479980469
432,data/1_2024/shard-000477.tar,4116503,END,mild,23,83,106,362,-30,1.875,lt2,True,0.0067773829999999997,0.00081342458724975586,0.00081342458724975586,0.00091047585010528564,0.00091047585010528564,0.00086168944835662842,0.00086168944835662842,-0.0017065703868865967,-0.0017065703868865967,-0.0016729682683944702,-0.0016729682683944702,-0.0012709349393844604,-0.0012709349393844604,0,0,0,0,0,0,0,0,0,0,0,0,-4.8786401748657227e-05,-4.8786401748657227e-05,-4.8786401748657227e-05,-4.8786401748657227e-05,0.00040203332901000977,0.00040203332901000977,0.00040203332901000977,0.00040203332901000977,-0.00045081973075866699,-0.00045081973075866699,-0.00045081973075866699,-0.00045081973075866699
433,data/1_2024/shard-000477.tar,4119503,START,mild,10,96,106,362,-43,2.6875,2to4,True,0.0052531660000000001,0.0010670274496078491,0.0010670274496078491,0.0039149075746536255,0.0039149075746536255,0.002684861421585083,0.002684861421585083,0.011802837252616882,0.011802837252616882,0.014066882431507111,0.014066882431507111,0.0081329792737960815,0.0081329792737960815,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012300461530685425,-0.0012300461530685425,-0.0012300461530685425,-0.0012300461530685425,-0.0059339031577110291,-0.0059339031577110291,-0.0059339031577110291,-0.0059339031577110291,0.0047038570046424866,0.0047038570046424866,0.0047038570046424866,0.0047038570046424866
434,data/1_2024/shard-000477.tar,4123503,END,mild,31,75,106,362,-22,1.375,lt2,True,0.0044491959999999999,-0.0041868090629577637,-0.0041868090629577637,-0.0038871988654136658,-0.0038871988654136658,-0.0039151385426521301,-0.0039151385426521301,0.0016746222972869873,0.0016746222972869873,0.0021212846040725708,0.0021212846040725708,0.0015960261225700378,0.0015960261225700378,0,0,0,0,0,0,0,0,0,0,0,0,-2.7939677238464355e-05,-2.7939677238464355e-05,-2.7939677238464355e-05,-2.7939677238464355e-05,-0.00052525848150253296,-0.00052525848150253296,-0.00052525848150253296,-0.00052525848150253296,0.0004973188042640686,0.0004973188042640686,0.0004973188042640686,0.0004973188042640686
435,data/1_2024/shard-000477.tar,4131503,END,medium,15,132,147,403,-58.5,3.65625,2to4,True,0.0076464940000000002,0.0075221545994281769,0.0075221545994281769,0.0074245184659957886,0.0074245184659957886,0.0075380206108093262,0.0075380206108093262,0.0071432925760746002,0.0071432925760746002,0.007284950464963913,0.007284950464963913,0.0072510689496994019,0.0072510689496994019,0,0,0,0,0,0,0,0,0,0,0,0,0.0001135021448135376,0.0001135021448135376,0.0001135021448135376,0.0001135021448135376,-3.3881515264511108e-05,-3.3881515264511108e-05,-3.3881515264511108e-05,-3.3881515264511108e-05,0.00014738366007804871,0.00014738366007804871,0.00014738366007804871,0.00014738366007804871
436,data/1_2024/shard-000477.tar,4135503,END,mild,4,81,85,341,-38.5,2.40625,2to4,True,0.0030909259999999999,0.0034273192286491394,0.0034273192286491394,0.0030871555209159851,0.0030871555209159851,0.0028003230690956116,0.0028003230690956116,0.00050854682922363281,0.00050854682922363281,0.00074443966150283813,0.00074443966150283813,-0.00046809762716293335,-0.00046809762716293335,0,0,0,0,0,0,0,0,0,0,0,0,-0.00028683245182037354,-0.00028683245182037354,-0.00028683245182037354,-0.00028683245182037354,-0.0012125372886657715,-0.0012125372886657715,-0.0012125372886657715,-0.0012125372886657715,0.00092570483684539795,0.00092570483684539795,0.00092570483684539795,0.00092570483684539795
437,data/1_2024/shard-000477.tar,4145375,START,mild,22,83,105,361,-30.5,1.90625,lt2,True,0.0027798269999999999,0.00010244548320770264,0.00010244548320770264,0.00072601437568664551,0.00072601437568664551,0.00053639709949493408,0.00053639709949493408,-0.00061455368995666504,-0.00061455368995666504,-0.00067493319511413574,-0.00067493319511413574,-0.000959053635597229,-0.000959053635597229,0,0,0,0,0,0,0,0,0,0,0,0,-0.00018961727619171143,-0.00018961727619171143,-0.00018961727619171143,-0.00018961727619171143,-0.00028412044048309326,-0.00028412044048309326,-0.00028412044048309326,-0.00028412044048309326,9.4503164291381836e-05,9.4503164291381836e-05,9.4503164291381836e-05,9.4503164291381836e-05
438,data/1_2024/shard-000477.tar,4154375,START,medium,23,105,128,384,-41,2.5625,2to4,False,0.016393716999999999,0.0026015043258666992,0.0026015043258666992,0.0024570301175117493,0.0024570301175117493,0.0032309070229530334,0.0032309070229530334,0.0016612336039543152,0.0016612336039543152,0.0015295818448066711,0.0015295818448066711,0.0015739426016807556,0.0015739426016807556,0,0,0,0,0,0,0,0,0,0,0,0,0.00077387690544128418,0.00077387690544128418,0.00077387690544128418,0.00077387690544128418,4.4360756874084473e-05,4.4360756874084473e-05,4.4360756874084473e-05,4.4360756874084473e-05,0.00072951614856719971,0.00072951614856719971,0.00072951614856719971,0.00072951614856719971
439,data/1_2024/shard-000477.tar,4158375,END,mild,31,77,108,364,-23,1.4375,lt2,True,0.0011824439999999999,0.0008142814040184021,0.0008142814040184021,0.00079035758972167969,0.00079035758972167969,0.00098484009504318237,0.00098484009504318237,0.0001896396279335022,0.0001896396279335022,0.00012464076280593872,0.00012464076280593872,0.00083554536104202271,0.00083554536104202271,0,0,0,0,0,0,0,0,0,0,0,0,0.00019448250532150269,0.00019448250532150269,0.00019448250532150269,0.00019448250532150269,0.00071090459823608398,0.00071090459823608398,0.00071090459823608398,0.00071090459823608398,-0.0005164220929145813,-0.0005164220929145813,-0.0005164220929145813,-0.0005164220929145813
440,data/1_2024/shard-000477.tar,4163503,START,mild,26,80,106,362,-27,1.6875,lt2,True,0.0063019319999999997,-0.00053139030933380127,-0.00053139030933380127,-0.0002358555793762207,-0.0002358555793762207,-2.6807188987731934e-05,-2.6807188987731934e-05,0.0003396645188331604,0.0003396645188331604,0.00030846893787384033,0.00030846893787384033,3.2104551792144775e-05,3.2104551792144775e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00020904839038848877,0.00020904839038848877,0.00020904839038848877,0.00020904839038848877,-0.00027636438608169556,-0.00027636438608169556,-0.00027636438608169556,-0.00027636438608169556,0.00048541277647018433,0.00048541277647018433,0.00048541277647018433,0.00048541277647018433
441,data/1_2024/shard-000477.tar,4170503,START,mild,7,101,108,364,-47,2.9375,2to4,False,0.022787551999999999,-0.0029449462890625,-0.0029449462890625,-0.0034626573324203491,-0.0034626573324203491,-0.0030966848134994507,-0.0030966848134994507,0.0050781071186065674,0.0050781071186065674,0.0057690143585205078,0.0057690143585205078,0.005506761372089386,0.005506761372089386,0,0,0,0,0,0,0,0,0,0,0,0,0.00036597251892089844,0.00036597251892089844,0.00036597251892089844,0.00036597251892089844,-0.00026225298643112183,-0.00026225298643112183,-0.00026225298643112183,-0.00026225298643112183,0.00062822550535202026,0.00062822550535202026,0.00062822550535202026,0.00062822550535202026
442,data/1_2024/shard-000477.tar,4185503,START,mild,14,92,106,362,-39,2.4375,2to4,True,0.0054985140000000004,-0.0067363753914833069,-0.0067363753914833069,-0.006192721426486969,-0.006192721426486969,-0.003335125744342804,-0.003335125744342804,0.0024714395403862,0.0024714395403862,0.0041553229093551636,0.0041553229093551636,0.0041277632117271423,0.0041277632117271423,0,0,0,0,0,0,0,0,0,0,0,0,0.002857595682144165,0.002857595682144165,0.002857595682144165,0.002857595682144165,-2.755969762802124e-05,-2.755969762802124e-05,-2.755969762802124e-05,-2.755969762802124e-05,0.0028851553797721863,0.0028851553797721863,0.0028851553797721863,0.0028851553797721863
443,data/1_2024/shard-000477.tar,4186503,START,mild,21,85,106,362,-32,2,2to4,False,0.011049359999999999,0.0015541911125183105,0.0015541911125183105,0.0022643804550170898,0.0022643804550170898,0.0024580955505371094,0.0024580955505371094,0.0023544132709503174,0.0023544132709503174,0.0029079616069793701,0.0029079616069793701,0.0025240331888198853,0.0025240331888198853,0,0,0,0,0,0,0,0,0,0,0,0,0.00019371509552001953,0.00019371509552001953,0.00019371509552001953,0.00019371509552001953,-0.00038392841815948486,-0.00038392841815948486,-0.00038392841815948486,-0.00038392841815948486,0.00057764351367950439,0.00057764351367950439,0.00057764351367950439,0.00057764351367950439
444,data/1_2024/shard-000477.tar,4200375,END,mild,14,93,107,363,-39.5,2.46875,2to4,False,0.0097476690000000005,0.0014077797532081604,0.0014077797532081604,0.00095150619745254517,0.00095150619745254517,0.00077996402978897095,0.00077996402978897095,0.0035774931311607361,0.0035774931311607361,0.0036913454532623291,0.0036913454532623291,0.0038855597376823425,0.0038855597376823425,0,0,0,0,0,0,0,0,0,0,0,0,-0.00017154216766357422,-0.00017154216766357422,-0.00017154216766357422,-0.00017154216766357422,0.00019421428442001343,0.00019421428442001343,0.00019421428442001343,0.00019421428442001343,-0.00036575645208358765,-0.00036575645208358765,-0.00036575645208358765,-0.00036575645208358765
445,data/1_2024/shard-000477.tar,4206375,END,medium,12,113,125,381,-50.5,3.15625,2to4,False,0.025953509,0.0024407282471656799,0.0024407282471656799,0.0023891478776931763,0.0023891478776931763,0.0028015151619911194,0.0028015151619911194,0.0010821521282196045,0.0010821521282196045,0.001836039125919342,0.001836039125919342,0.0019346997141838074,0.0019346997141838074,0,0,0,0,0,0,0,0,0,0,0,0,0.00041236728429794312,0.00041236728429794312,0.00041236728429794312,0.00041236728429794312,9.8660588264465332e-05,9.8660588264465332e-05,9.8660588264465332e-05,9.8660588264465332e-05,0.00031370669603347778,0.00031370669603347778,0.00031370669603347778,0.00031370669603347778
446,data/1_2024/shard-000477.tar,4208503,START,mild,17,85,102,358,-34,2.125,2to4,True,0.0057375580000000002,0.0020742714405059814,0.0020742714405059814,0.0014524981379508972,0.0014524981379508972,0.0020625293254852295,0.0020625293254852295,0.00027182698249816895,0.00027182698249816895,-3.9041042327880859e-05,-3.9041042327880859e-05,-0.00022804737091064453,-0.00022804737091064453,0,0,0,0,0,0,0,0,0,0,0,0,0.00061003118753433228,0.00061003118753433228,0.00061003118753433228,0.00061003118753433228,-0.00018900632858276367,-0.00018900632858276367,-0.00018900632858276367,-0.00018900632858276367,0.00079903751611709595,0.00079903751611709595,0.00079903751611709595,0.00079903751611709595
447,data/1_2024/shard-000477.tar,4213375,START,mild,13,46,59,315,-16.5,1.03125,lt2,False,0.012553386,-0.00056473910808563232,-0.00056473910808563232,-0.00076587498188018799,-0.00076587498188018799,-0.0004558265209197998,-0.0004558265209197998,0.0039348229765892029,0.0039348229765892029,0.0036475136876106262,0.0036475136876106262,0.0034831389784812927,0.0034831389784812927,0,0,0,0,0,0,0,0,0,0,0,0,0.00031004846096038818,0.00031004846096038818,0.00031004846096038818,0.00031004846096038818,-0.0001643747091293335,-0.0001643747091293335,-0.0001643747091293335,-0.0001643747091293335,0.00047442317008972168,0.00047442317008972168,0.00047442317008972168,0.00047442317008972168
448,data/1_2024/shard-000477.tar,4222375,END,mild,17,88,105,361,-35.5,2.21875,2to4,False,0.015995346000000001,-2.3204833269119263e-05,-2.3204833269119263e-05,0.00066643208265304565,0.00066643208265304565,0.0002066493034362793,0.0002066493034362793,0.00031084567308425903,0.00031084567308425903,8.4318220615386963e-05,8.4318220615386963e-05,-2.5521963834762573e-05,-2.5521963834762573e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00045978277921676636,-0.00045978277921676636,-0.00045978277921676636,-0.00045978277921676636,-0.00010984018445014954,-0.00010984018445014954,-0.00010984018445014954,-0.00010984018445014954,-0.00034994259476661682,-0.00034994259476661682,-0.00034994259476661682,-0.00034994259476661682
449,data/1_2024/shard-000477.tar,4226503,END,medium,24,113,137,393,-44.5,2.78125,2to4,True,0.0059266459999999998,0.0085578560829162598,0.0085578560829162598,0.007694244384765625,0.007694244384765625,0.0081167891621589661,0.0081167891621589661,0.00046452879905700684,0.00046452879905700684,0.001010410487651825,0.001010410487651825,0.00042767822742462158,0.00042767822742462158,0,0,0,0,0,0,0,0,0,0,0,0,0.00042254477739334106,0.00042254477739334106,0.00042254477739334106,0.00042254477739334106,-0.00058273226022720337,-0.00058273226022720337,-0.00058273226022720337,-0.00058273226022720337,0.0010052770376205444,0.0010052770376205444,0.0010052770376205444,0.0010052770376205444
450,data/1_2024/shard-000477.tar,4241375,START,mild,25,77,102,358,-26,1.625,lt2,False,0.014978182,0.0018241181969642639,0.0018241181969642639,0.0021788850426673889,0.0021788850426673889,0.0020179823040962219,0.0020179823040962219,-0.0018988177180290222,-0.0018988177180290222,-0.001448214054107666,-0.001448214054107666,-0.0017777234315872192,-0.0017777234315872192,0,0,0,0,0,0,0,0,0,0,0,0,-0.00016090273857116699,-0.00016090273857116699,-0.00016090273857116699,-0.00016090273857116699,-0.00032950937747955322,-0.00032950937747955322,-0.00032950937747955322,-0.00032950937747955322,0.00016860663890838623,0.00016860663890838623,0.00016860663890838623,0.00016860663890838623
451,data/1_2024/shard-000477.tar,4257503,END,strong,69,152,221,477,-41.5,2.59375,2to4,False,0.011976201000000001,-0.00086953490972518921,-0.00083712488412857056,-0.00047469884157180786,-0.00047469884157180786,-0.00065474212169647217,-0.00065263360738754272,0.001242414116859436,0.0012436211109161377,0.0014725103974342346,0.001460544764995575,0.0013736188411712646,0.0013802796602249146,1.2867152690887451e-05,1.9744038581848145e-06,9.2536211013793945e-06,0,1.6838312149047852e-06,0,0,0,-1.0192394256591797e-05,8.8959932327270508e-06,-2.1532177925109863e-06,-2.4437904357910156e-06,-0.0001724734902381897,-0.00016868114471435547,-0.00018172711133956909,-0.00017793476581573486,-0.00010693073272705078,-9.997934103012085e-05,-7.5876712799072266e-05,-6.8925321102142334e-05,-6.5542757511138916e-05,-6.8701803684234619e-05,-0.00010585039854049683,-0.00010900944471359253
