pair_index,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,latent_band,in_targeted,in_balanced,M_TOP_new,M_BOT_new,F_TOP_new,F_BOT_new,BB_MINUS_TT_new,M_TOP_frozen,M_BOT_frozen,delta_top,delta_bot
216,data/1_2024/shard-000477.tar,2245503,START,mild,2,104,106,362,-51,2to4,true,true,0.012133263051509857,0.0042267516255378723,0,0,-0.021411016583442688,0.0121332630515,0.00422675162554,9.8566987905002179e-15,-2.1276383432855539e-15
217,data/1_2024/shard-000477.tar,2256375,START,mild,1,105,106,362,-52,2to4,true,false,0.0055906623601913452,0.0087258443236351013,0,0,-0.12543245404958725,0.0055906623601899999,0.0087258443236400002,1.3452780556200139e-15,-4.8988590961585032e-15
218,data/1_2024/shard-000477.tar,2269375,END,mild,11,74,85,341,-31.5,lt2,false,true,0.0018700137734413147,0.0059417933225631714,0,0,-0.0095952525734901428,0.00187001377344,0.0059417933225600003,1.3147035543559227e-15,3.1710745140856034e-15
219,data/1_2024/shard-000477.tar,2278375,END,mild,2,83,85,341,-40.5,2to4,true,true,0.00077369809150695801,0.0029926151037216187,0,0,-0.031411632895469666,0.00077369809150699997,0.0029926151037200002,-4.1958624075189022e-17,1.618497003086361e-15
220,data/1_2024/shard-000477.tar,2280503,START,mild,27,79,106,362,-26,lt2,false,true,-0.00079263746738433838,-0.0003198087215423584,0,0,0.053527846932411194,-0.000792637467384,-0.00031980872154200002,-3.3837949803272593e-16,-3.5838302811508349e-16
221,data/1_2024/shard-000477.tar,2287503,START,mild,15,90,105,361,-37.5,2to4,true,true,0.0024858936667442322,0.0042280331254005432,0,0,-0.015224955976009369,0.00244624167681,0.0042164996266399997,3.9651989934232166e-05,1.1533498760543485e-05
222,data/1_2024/shard-000477.tar,2290375,START,mild,35,71,106,362,-18,lt2,false,true,0.0028377622365951538,0.0080821067094802856,0,0,-0.026691824197769165,0.0028377622366000002,0.0080821067094799994,-4.8463837110102048e-15,2.8622937353617317e-16
223,data/1_2024/shard-000477.tar,2299503,END,mild,13,94,107,363,-40.5,2to4,true,false,0.003472059965133667,0.0028923004865646362,0,0,0.0080965012311935425,0.0034720599651299998,0.0028923004865600002,3.6672054282149702e-15,4.636048489548017e-15
224,data/1_2024/shard-000477.tar,2310375,END,medium,13,140,153,409,-63.5,2to4,true,false,0.001872234046459198,0.0031963065266609192,0,0,-0.027356095612049103,0.0018722340464600001,0.0031963065266599998,-8.0209276720477618e-16,9.1940344226770776e-16
225,data/1_2024/shard-000477.tar,2312503,START,mild,6,100,106,362,-47,2to4,true,false,0.0035773515701293945,0.0042435154318809509,0,0,0.016441203653812408,0.0035773515701299999,0.0042435154318800003,-6.0541849311590568e-16,9.5062846483529029e-16
226,data/1_2024/shard-000477.tar,2322375,END,medium,13,127,140,396,-57,2to4,true,false,0.0028239712119102478,0.0077755972743034363,0,0,0.037708163261413574,0.0028239712119100002,0.0077755972742999998,2.4763177619568921e-16,3.4364872059100549e-15
227,data/1_2024/shard-000477.tar,2325375,START,medium,13,114,127,383,-50.5,2to4,true,false,0.0009149014949798584,0.00093714892864227295,0,0,0.038288384675979614,0.00091490149498,0.00093714892864199995,-1.4159680372660688e-16,2.7300210703185002e-16
228,data/1_2024/shard-000477.tar,2333503,START,mild,5,68,73,329,-31.5,lt2,false,false,0.00092780590057373047,0.0027965903282165527,0,0,-0.017721056938171387,0.000927805900574,0.0027965903282200001,-2.695326600798964e-16,-3.4473292276349099e-15
229,data/1_2024/shard-000477.tar,2344503,END,strong,54,157,211,467,-51.5,2to4,true,false,0.0029004514217376709,0.00036969035863876343,0,0,0.00053798407316207886,0.0029004514217400002,0.000369690358639,-2.3292999473678577e-15,-2.3657291403633707e-16
230,data/1_2024/shard-000477.tar,2345375,START,mild,26,59,85,341,-16.5,lt2,false,true,0.00066053867340087891,-0.00022105872631072998,0,0,0.011359073221683502,0.00066053867340100001,-0.000221058726311,-1.2110538266663085e-16,2.7002055105751488e-16
231,data/1_2024/shard-000477.tar,2347503,END,mild,31,70,101,357,-19.5,lt2,false,true,0.00068668276071548462,0.0001288875937461853,0,0,-0.012936435639858246,0.00068668276071499998,0.00012888759374600001,4.8463837110102048e-16,1.8529015127777271e-16
232,data/1_2024/shard-000477.tar,2353375,START,mild,0,105,105,361,-52.5,2to4,true,false,0.0010119900107383728,0.0089019685983657837,0,0,0.050511464476585388,0.00101199001074,0.0089019685983700008,-1.6271706204662451e-15,-4.217112770099618e-15
233,data/1_2024/shard-000477.tar,2376375,START,medium,14,133,147,403,-59.5,2to4,true,false,0.006852366030216217,0.013369791209697723,0,0,0.053031645715236664,0.0068523660302199996,0.013369791209699999,-3.7825645393674279e-15,-2.2759572004815709e-15
234,data/1_2024/shard-000477.tar,2377375,START,mild,1,107,108,364,-53,2to4,true,false,0.0068986564874649048,0.0020517408847808838,0,0,0.044038161635398865,0.0068986564874599999,0.0020517408847799999,4.9049306283244221e-15,8.8384161101018321e-16
235,data/1_2024/shard-000477.tar,2377503,END,mild,22,85,107,363,-31.5,lt2,false,true,0.0046603530645370483,0.0019448250532150269,0,0,-0.0094297677278518677,0.00466035306454,0.0019448250532200001,-2.9516319943745373e-15,-4.9732353651910088e-15
236,data/1_2024/shard-000477.tar,2379375,START,mild,21,64,85,341,-21.5,lt2,false,true,0.0073612630367279053,0.0011426210403442383,0,0,0.021896585822105408,0.00736126303673,0.0011426210403399999,-2.0946785972419946e-15,4.2383631326803339e-15
237,data/1_2024/shard-000477.tar,2379503,END,mild,5,101,106,362,-48,2to4,true,true,0.0026146695017814636,0.00057146698236465454,0,1.3634562492370605e-06,-0.0027435272932052612,0.00261466950178,0.00057010352611499995,1.463672932855431e-15,1.3634562496545868e-06
238,data/1_2024/shard-000477.tar,2381503,START,mild,1,104,105,361,-51.5,2to4,true,false,0.00056196749210357666,0.0084472596645355225,0,0,0.040428757667541504,0.00056196749210400004,0.0084472596645399998,-4.2338094835558948e-16,-4.4773212914961391e-15
239,data/1_2024/shard-000477.tar,2382503,END,mild,31,75,106,362,-22,lt2,false,false,0.00066450238227844238,0.00056383758783340454,0,0,-0.014534607529640198,0.00066450238227800003,0.00056383758783300003,4.4235448637408581e-16,4.045158305543417e-16
240,data/1_2024/shard-000477.tar,2391503,START,mild,9,51,60,316,-21,lt2,false,false,0.0050506144762039185,0.0018240362405776978,0,0,0.027791693806648254,0.0050506144761999997,0.0018240362405799999,3.9187403322316072e-15,-2.3021948930557201e-15
241,data/1_2024/shard-000477.tar,2393375,END,mild,16,90,106,362,-37,2to4,true,true,0.0016771256923675537,0.0069210976362228394,5.6624412536621094e-06,-5.3465366363525391e-05,-0.032429561018943787,0.00167499482632,0.0069745630025899999,2.130866047553694e-06,-5.3465366367160504e-05
242,data/1_2024/shard-000477.tar,2400375,END,mild,27,58,85,341,-15.5,lt2,false,true,0.00059486925601959229,0.00052189826965332031,0,-1.4819204807281494e-05,0.0064139366149902344,0.00059169530868500003,0.00055990368127799999,3.17394733459226e-06,-3.8005411624679681e-05
243,data/1_2024/shard-000477.tar,2429375,END,medium,21,133,154,410,-56,2to4,true,false,0.0014077313244342804,0.00029958412051200867,0,0,-0.027250371873378754,0.00140773132443,0.00029958412051199999,4.2804301769727715e-15,8.6736173798840355e-18
244,data/1_2024/shard-000477.tar,2437503,START,medium,35,79,114,370,-22,lt2,false,false,0.001674845814704895,-9.7304582595825195e-05,0,0,0.044049322605133057,0.0016748458147000001,-9.7304582595800001e-05,4.8949559683375554e-15,-2.5194147983131909e-17
245,data/1_2024/shard-000477.tar,2439503,END,mild,1,67,68,324,-33,2to4,true,false,0.0047071725130081177,0.00091642141342163086,0,0,0.041201546788215637,0.0047071725130099999,0.00091642141342200003,-1.8821749714348357e-15,-3.6917083973131426e-16
246,data/1_2024/shard-000477.tar,2443375,START,mild,15,70,85,341,-27.5,lt2,false,false,0.0012652724981307983,0.0041637420654296875,0,0,0.039147332310676575,0.0012652724981299999,0.0041637420654299998,7.9840647981832547e-16,-3.1225022567582528e-16
247,data/1_2024/shard-000477.tar,2457503,START,mild,13,97,110,366,-42,2to4,true,true,-0.0013408288359642029,0.00059343874454498291,0,0,-0.029337033629417419,-0.0013408288359600001,0.00059343874454500004,-4.2028013014228094e-15,-1.713039432527097e-17
248,data/1_2024/shard-000477.tar,2492375,START,mild,4,101,105,361,-48.5,2to4,true,false,0.0043294131755828857,0.0028567314147949219,0,0,-0.016326740384101868,0.00432941317558,0.00285673141479,2.8857125022874186e-15,4.9218441822151959e-15
249,data/1_2024/shard-000477.tar,2496375,END,medium,10,106,116,372,-48,2to4,true,true,0.0015878602862358093,0.0065959170460700989,0,0,-0.049968712031841278,0.00158786028624,0.00659591704607,-4.1906582370909717e-15,9.8879238130678004e-17
250,data/1_2024/shard-000477.tar,2500503,START,medium,42,110,152,408,-34,2to4,true,true,0.0045912414789199829,0.0012699514627456665,0,2.1308660507202148e-06,-0.027131423354148865,0.004584223032,0.0012576729059200001,7.0184469199829208e-06,1.227855682566642e-05
251,data/1_2024/shard-000477.tar,2526375,START,medium,24,91,115,371,-33.5,2to4,true,false,0.00071255862712860107,5.9083104133605957e-05,0,0,0.017446279525756836,0.00071255862712899995,5.9083104133600001e-05,-3.9887797925741708e-16,5.95633568509224e-18
252,data/1_2024/shard-000477.tar,2529375,END,mild,10,60,70,326,-25,lt2,false,true,0.00085524469614028931,-0.0050936117768287659,0,0,0.024003572762012482,0.00085524469614000004,-0.0050936117768300001,2.8926513961913258e-16,1.2342557531574982e-15
253,data/1_2024/shard-000477.tar,2533375,START,medium,7,150,157,413,-71.5,ge4,true,false,0.0027481243014335632,-0.001791439950466156,0,0,0.015979573130607605,0.0027481243014300001,-0.0017914399504699999,3.5631220196563618e-15,3.8439303823301074e-15
254,data/1_2024/shard-000477.tar,2534503,END,mild,8,100,108,364,-46,2to4,true,true,0.0021837055683135986,0.0010740160942077637,0,0,0.024550303816795349,0.0021837055683099999,0.00106732547283,3.5986838509138863e-15,6.6906213777636475e-06
255,data/1_2024/shard-000477.tar,2555503,END,mild,9,60,69,325,-25.5,lt2,false,true,0.0013157278299331665,0.0015480369329452515,0,0,0.0083450227975845337,0.00131572782993,0.0015480369329500001,3.1665208649611642e-15,-4.7485886750520123e-15
256,data/1_2024/shard-000477.tar,2557503,END,mild,19,87,106,362,-34,2to4,true,true,-0.00080982595682144165,0.003867127001285553,0,0,0.069054052233695984,-0.00080982595682099995,0.0038671270012899999,-4.4170396507059451e-16,-4.446963630666545e-15
257,data/1_2024/shard-000477.tar,2581503,START,mild,12,90,102,358,-39,2to4,true,true,0.0008627772331237793,0.0043849050998687744,0,0,-0.0031094774603843689,0.00086277723312400004,0.00438490509987,-2.207435623180487e-16,-1.2255821357776142e-15
258,data/1_2024/shard-000477.tar,2587375,END,medium,26,90,116,372,-32,2to4,true,true,0.0025641992688179016,0.0023847967386245728,0,0,-0.11352945864200592,0.0025641992688200002,0.00238479673862,-2.0985817250629424e-15,4.5727310826748635e-15
259,data/1_2024/shard-000477.tar,2592503,END,mild,7,99,106,362,-46,2to4,true,false,-0.00080320239067077637,0.0097513496875762939,0,0,0.0078270435333251953,-0.00080320239067100004,0.0097513496875799993,2.2367090818375956e-16,-3.70536934468646e-15
260,data/1_2024/shard-000477.tar,2636503,END,mild,12,94,106,362,-41,2to4,true,true,0.0051520317792892456,0.006745457649230957,0,0,-0.005672752857208252,0.0051520317792900002,0.0067454576492300003,-7.5460471204991109e-16,9.5669999700120911e-16
261,data/1_2024/shard-000477.tar,2644375,END,mild,0,106,106,362,-53,2to4,true,true,0.0059457942843437195,0.020513802766799927,0,0,0.058333486318588257,0.0059457942843400002,0.0205138027668,3.7192471324942744e-15,-7.2858385991025898e-17
262,data/1_2024/shard-000477.tar,2646503,END,strong,22,191,213,469,-84.5,ge4,true,true,0.0015576779842376709,0.0047348439693450928,0,0,-0.061148680746555328,0.00155767798424,0.0047348439693500003,-2.3290831069333606e-15,-4.9075327135383873e-15
263,data/1_2024/shard-000477.tar,2647375,END,mild,9,96,105,361,-43.5,2to4,true,false,0.00044343248009681702,0.0008023679256439209,0,0,-0.022103946655988693,0.00044343248009699998,0.00080236792564400005,-1.8295911660692887e-16,-7.9146758591441824e-17
264,data/1_2024/shard-000477.tar,2663503,START,mild,20,51,71,327,-15.5,lt2,false,true,-0.00039981305599212646,0.0013938769698143005,0,0,-0.012460142374038696,-0.00039981305599199999,0.0013938769698099999,-1.2647218342043409e-16,4.3005963373810019e-15
265,data/1_2024/shard-000477.tar,2680503,END,mild,15,62,77,333,-23.5,lt2,false,false,-0.0012356042861938477,0.0025264732539653778,0,0,0.015253584831953049,-0.00123560428619,0.00252647325397,-3.8476166697165581e-15,-4.6221707017402025e-15
266,data/1_2024/shard-000477.tar,2692375,START,mild,30,76,106,362,-23,lt2,false,true,-0.00037716329097747803,-0.0012012720108032227,0,0,-0.0040523707866668701,-0.000377163290977,-0.0012012720108,-4.780247378488589e-16,-3.2226825374959134e-15
267,data/1_2024/shard-000477.tar,2698503,END,strong,47,272,319,575,-112.5,ge4,true,true,0.0010089576244354248,0.00086173415184020996,0,0,-0.080201666802167892,0.0010089576244399999,0.00086173415183999995,-4.5751163274543316e-15,2.1000996081044221e-16
268,data/1_2024/shard-000477.tar,2699503,START,mild,18,89,107,363,-35.5,2to4,true,true,0.0031379908323287964,0.0019934028387069702,0,0,0.051261082291603088,0.0031379908323299999,0.0019934028387099999,-1.2034644114589099e-15,-3.0296945507934936e-15
269,data/1_2024/shard-000477.tar,2709375,START,strong,44,174,218,474,-65,ge4,true,false,0.0031026750802993774,0.025316730141639709,0,0,-0.10048364102840424,0.0031026750803000002,0.025316730141600002,-6.2276572787567375e-16,3.9707820365109114e-14
270,data/1_2024/shard-000477.tar,2727375,START,mild,3,65,68,324,-31,lt2,false,false,0.0057577937841415405,0.0033302754163742065,0,0,0.016560003161430359,0.0057577937841400001,0.0033302754163699998,1.5404344466674047e-15,4.2067044292437572e-15
271,data/1_2024/shard-000477.tar,2728503,END,mild,28,68,96,352,-20,lt2,false,true,0.0001255720853805542,-0.0013196617364883423,0,0,0.089322686195373535,0.000125572085381,-0.00131966173649,-4.4579682827172729e-16,1.6577451217303363e-15
272,data/1_2024/shard-000477.tar,2737375,START,medium,29,163,192,448,-67,ge4,true,false,0.0051217153668403625,0.0024172961711883545,0,0,-0.14056443423032761,0.00512171536684,0.0024172961711899999,3.6255720647915268e-16,-1.6453852169640015e-15
273,data/1_2024/shard-000477.tar,2745503,START,mild,16,52,68,324,-18,lt2,false,false,-0.00045478343963623047,0.00030160695314407349,0,0,0.011270314455032349,-0.00045478343963600002,0.00030160695314399998,-2.3044717176179397e-16,7.3508907294517201e-17
274,data/1_2024/shard-000477.tar,2755503,END,strong,38,217,255,511,-89.5,ge4,true,true,-0.00096021592617034912,0.0017081312835216522,0,0,0.0034605897963047028,-0.00096021592617000001,0.0017081312835199999,-3.4911309954033243e-16,1.6523241108679088e-15
275,data/1_2024/shard-000477.tar,2764503,START,mild,10,92,102,358,-41,2to4,true,true,-0.0029352009296417236,0.0034515783190727234,0,0,-0.021480739116668701,-0.0029352009296400002,0.0034515783190699999,-1.7234477733829578e-15,2.7235158572835871e-15
276,data/1_2024/shard-000477.tar,2766503,END,mild,9,97,106,362,-44,2to4,true,false,0.0015678927302360535,-0.0015490129590034485,0,0,-0.016504637897014618,0.00156789273024,-0.0015490129590000001,-3.9464959078472361e-15,-3.4484134298073954e-15
277,data/1_2024/shard-000477.tar,2798375,END,mild,5,64,69,325,-29.5,lt2,false,false,0.0023815184831619263,-0.00042982399463653564,0,0,0.10172268748283386,0.0023815184831599999,-0.00042982399463700001,1.9264104200722443e-15,4.6436379047554155e-16
278,data/1_2024/shard-000477.tar,2798503,START,medium,31,92,123,379,-30.5,lt2,false,true,0.00091822445392608643,0.00013060122728347778,0,0,-0.008426375687122345,0.00100576877594,7.3246657848400005e-05,-8.7544322013913527e-05,5.7354569435077779e-05
279,data/1_2024/shard-000477.tar,2803375,END,medium,17,100,117,373,-41.5,2to4,true,true,0.00123625248670578,-0.00019452720880508423,0,0,-0.050197750329971313,0.00123625248671,-0.00019452720880500001,-4.2199316957480804e-15,-8.4215403747811557e-17
280,data/1_2024/shard-000477.tar,2811503,END,mild,13,89,102,358,-38,2to4,true,false,0.0070109590888023376,-0.0018958598375320435,0,0,0.012379579246044159,0.0070109590888000001,-0.00189585983753,2.3375398838787476e-15,-2.0435042547006788e-15
281,data/1_2024/shard-000477.tar,2813375,END,mild,6,100,106,362,-47,2to4,true,false,0.004881344735622406,-6.2555074691772461e-05,0,0,0.011278741061687469,0.0048813447356199999,-6.25550746918e-05,2.4060614611798314e-15,2.7538735181131813e-17
282,data/1_2024/shard-000477.tar,2819503,START,mild,15,49,64,320,-17,lt2,false,false,0.0079609788954257965,0.0028297603130340576,0,0,-0.0034306272864341736,0.0079609788954299997,0.0028297603130300001,-4.2032349822918036e-15,4.0575182103097518e-15
283,data/1_2024/shard-000477.tar,2821375,END,mild,6,58,64,320,-26,lt2,false,false,0.000415019690990448,0.0017778575420379639,-1.8231570720672607e-05,0,0.071700476109981537,0.00041658431291599998,0.0017728209495500001,-1.5646219255519792e-06,5.0365924879637852e-06
284,data/1_2024/shard-000477.tar,2821503,END,mild,9,94,103,359,-42.5,2to4,true,true,0.0013294816017150879,0.0042099058628082275,0,0,-0.01510252058506012,0.00132948160172,0.0042099058628100004,-4.9120863626628264e-15,-1.7728873924482969e-15
285,data/1_2024/shard-000477.tar,2826503,START,medium,0,140,140,396,-70,ge4,true,false,-0.00031067430973052979,-0.00085505843162536621,0,0,0.056356616318225861,-0.000310674309731,-0.00085505843162499997,4.7021848220696327e-16,-3.662434938656034e-16
286,data/1_2024/shard-000477.tar,2829503,END,mild,11,61,72,328,-25,lt2,false,true,0.0011432245373725891,0.0004415363073348999,0,0,0.034362331032752991,0.00114322453737,0.00044153630733499997,2.5890747878953846e-15,-1.0007186052041206e-16
287,data/1_2024/shard-000477.tar,2832503,END,medium,29,90,119,375,-30.5,lt2,false,true,0.00022973120212554932,2.0042061805725098e-06,0,0,-0.011657945811748505,0.00022973120212599999,2.00420618057e-06,-4.5067573804791206e-16,2.5097586227144919e-18
288,data/1_2024/shard-000477.tar,2833375,END,mild,31,75,106,362,-22,lt2,false,false,-0.0010268688201904297,0.015614405274391174,0,0,-0.010003730654716492,-0.0010268688201899999,0.015614405274400001,-4.2977774117325396e-16,-8.8262730457699945e-15
289,data/1_2024/shard-000477.tar,2835503,END,mild,6,96,102,358,-45,2to4,true,true,0.003174319863319397,0.01200219988822937,0,0,-0.0023048073053359985,0.0031743198633199998,0.0120021998882,-6.0281640790194047e-16,2.9370603171763321e-14
290,data/1_2024/shard-000477.tar,2864503,START,medium,22,128,150,406,-53,2to4,true,false,-0.00090350210666656494,-0.0017469078302383423,0,0,-0.086342543363571167,-0.00090350210666700003,-0.00174690783024,4.3509033181843293e-16,1.6577451217303363e-15
291,data/1_2024/shard-000477.tar,2875503,START,mild,20,41,61,317,-10.5,lt2,false,false,-0.00017333030700683594,0.0071734711527824402,0,0,-0.020965501666069031,-0.000173330307007,0.0071734711527800003,1.6406689375136896e-16,2.4398885689613792e-15
292,data/1_2024/shard-000477.tar,2878503,START,medium,30,173,203,459,-71.5,ge4,true,true,0.0011283457279205322,0.0010582581162452698,0,0,0.010441862046718597,0.0011283457279200001,0.0010582581162499999,5.3212642625588558e-16,-4.7301572381197587e-15
293,data/1_2024/shard-000477.tar,2879503,START,mild,5,101,106,362,-48,2to4,true,false,0.0041272491216659546,0.0027221143245697021,0,0,0.056677773594856262,0.00412724912167,0.0027221143245700001,-4.0453751459779141e-15,-2.9793875699901662e-16
294,data/1_2024/shard-000477.tar,2881375,END,medium,33,95,128,384,-31,lt2,false,true,0.0033787637948989868,-0.000575236976146698,0,0,0.0011873692274093628,0.0033759698271800002,-0.00055983662605299999,2.7939677189866077e-06,-1.5400350093698004e-05
295,data/1_2024/shard-000477.tar,2886503,START,strong,14,256,270,526,-121,ge4,true,false,0.0061796456575393677,-0.0019409023225307465,0,0,-0.096024475991725922,0.00617964565754,-0.0019409023225300001,-6.3230670699354619e-16,-7.4636477553902125e-16
296,data/1_2024/shard-000477.tar,2890503,START,medium,25,171,196,452,-73,ge4,true,true,0.0033608525991439819,0.0091333836317062378,0,0,-0.030304744839668274,0.0033608525991399999,0.0091333836317100004,3.9820577391047607e-15,-3.7626152193936946e-15
297,data/1_2024/shard-000477.tar,2901503,END,mild,9,67,76,332,-29,lt2,false,false,0.0037831589579582214,-0.00049713999032974243,0,0,0.021222911775112152,0.00378315895796,-0.00049713999033000004,-1.7785252437452215e-15,2.5760643618255585e-16
298,data/1_2024/shard-000477.tar,2918503,END,medium,4,182,186,442,-89,ge4,true,true,0.0063383579254150391,-0.0014577209949493408,0,0,-0.023625180125236511,0.0060649067163500003,-0.00149573385715,0.00027345120906503879,3.8012862200659204e-05
299,data/1_2024/shard-000477.tar,2927375,END,mild,18,67,85,341,-24.5,lt2,false,false,0.0020952671766281128,0.0029913410544395447,0,0,0.033460430800914764,0.0020952671766300002,0.00299134105444,-1.8873791418627661e-15,-4.5536491244391186e-16
300,data/1_2024/shard-000477.tar,2938375,END,mild,11,87,98,354,-38,2to4,true,false,0.0020782351493835449,0.0020279139280319214,0,0,0.069051995873451233,0.00207823514938,0.0020279139280300002,3.5449074231586053e-15,1.9212062496443139e-15
301,data/1_2024/shard-000477.tar,2944503,END,medium,35,82,117,373,-23.5,lt2,false,false,0.00057971477508544922,0.0032597184181213379,0,0,0.002922549843788147,0.00057971477508500003,0.00325971841812,4.4918496006074449e-16,1.3379054808471125e-15
302,data/1_2024/shard-000477.tar,2970503,END,mild,20,85,105,361,-32.5,2to4,true,true,0.0025001242756843567,0.0017119124531745911,0,0,-0.037065386772155762,0.0025001242756799999,0.0017119124531699999,4.356758009915751e-15,4.5911625196071171e-15
303,data/1_2024/shard-000477.tar,2975375,END,mild,21,85,106,362,-32,2to4,true,true,0.0034592151641845703,0.0016006976366043091,0,0,-0.00099281966686248779,0.0034592151641800002,0.0016006976366,4.5701289974608983e-15,4.3090531143263888e-15
304,data/1_2024/shard-000477.tar,2995503,START,mild,33,73,106,362,-20,lt2,false,true,-0.0011384040117263794,0.0033672302961349487,0,0,0.066644459962844849,-0.00113840401173,0.00336723029613,3.6205847347980935e-15,4.9487323960928364e-15
305,data/1_2024/shard-000477.tar,3001503,END,mild,9,97,106,362,-44,2to4,true,false,0.010482728481292725,0.0024255216121673584,0,0,0.052062809467315674,0.0104827284813,0.0024255216121699999,-7.275430258246729e-15,-2.641550173043683e-15
306,data/1_2024/shard-000477.tar,3003503,END,mild,3,107,110,366,-52,2to4,true,true,0.00075509399175643921,0.0069768279790878296,0,0,0.031523026525974274,0.000755093991756,0.0069768279790899997,4.3921030007387785e-16,-2.1701390684469857e-15
307,data/1_2024/shard-000477.tar,3005503,START,mild,12,94,106,362,-41,2to4,true,true,0.0014557912945747375,0.0020947381854057312,0,0,-0.051227673888206482,0.00145579129457,0.0020947381854099999,4.7375298128926602e-15,-4.2687207935099281e-15
308,data/1_2024/shard-000477.tar,3041503,END,mild,4,102,106,362,-49,2to4,true,true,0.00079572200775146484,0.003621026873588562,0,0,0.074663504958152771,0.00079572200775100005,0.0036210268735900001,4.6479747134453575e-16,-1.4380857615847731e-15
309,data/1_2024/shard-000477.tar,3045375,START,mild,4,58,62,318,-27,lt2,false,false,-0.0015163794159889221,0.0031224042177200317,0,0,0.023569777607917786,-0.00151637941599,0.0031224042177200001,1.0779137998850885e-15,3.1658703436576729e-17
310,data/1_2024/shard-000477.tar,3047375,START,medium,43,95,138,394,-26,lt2,false,false,-7.0348381996154785e-05,0.00071740150451660156,0,0,0.0060633271932601929,-7.0348381996199996e-05,0.00071740150451700001,4.5211230592645535e-17,-3.9844429838842288e-16
311,data/1_2024/shard-000477.tar,3049375,START,medium,33,89,122,378,-28,lt2,false,false,0.0018002018332481384,0.0069011449813842773,0,0,-0.036810461431741714,0.00180020183325,0.0069011449813800004,-1.8615751301576111e-15,4.2769607300208179e-15
312,data/1_2024/shard-000477.tar,3055375,END,medium,11,136,147,403,-62.5,2to4,true,false,0.0018585175275802612,-0.00056183338165283203,0,0,-0.093476191163063049,0.0018585175275799999,-0.00056183338165299997,2.6129272356900657e-16,1.6794291651800464e-16
313,data/1_2024/shard-000477.tar,3080503,END,mild,3,103,106,362,-50,2to4,true,true,0.0045459270477294922,0.0020920485258102417,0,0,0.0088839679956436157,0.0045415610075000001,0.0021495372057,4.3660402294920519e-06,-5.7488679889758278e-05
314,data/1_2024/shard-000477.tar,3084503,END,mild,21,72,93,349,-25.5,lt2,false,true,0.0038377866148948669,0.0051295608282089233,0,0,-0.049296319484710693,0.0038377866148900002,0.0051295608282099997,4.8667667118529323e-15,-1.0763959168436088e-15
315,data/1_2024/shard-000477.tar,3091375,END,mild,5,100,105,361,-47.5,2to4,true,false,0.0072853118181228638,-0.0011995136737823486,0,0,0.042315855622291565,0.0072853118181199997,-0.00119951367378,2.8640284588377085e-15,-2.3485987460380997e-15
316,data/1_2024/shard-000477.tar,3100503,END,mild,26,74,100,356,-24,lt2,false,false,0.0017758011817932129,0.0021455734968185425,0,0,-0.028646677732467651,0.00177580118179,0.0021455734968200001,3.2129247179435438e-15,-1.4576014006895122e-15
317,data/1_2024/shard-000477.tar,3123503,END,mild,17,57,74,330,-20,lt2,false,false,0.00098188221454620361,0.00034312903881072998,0,0,-0.053107172250747681,0.000981882214546,0.000343129038811,2.0361316799277773e-16,-2.7002055105751488e-16
318,data/1_2024/shard-000477.tar,3142375,START,mild,23,53,76,332,-15,lt2,false,false,0.00026616454124450684,0.00079381465911865234,0,0,-0.026686906814575195,0.00026616454124499999,0.00079381465911900005,-4.9314935815503169e-16,-3.4770363671610127e-16
319,data/1_2024/shard-000477.tar,3197375,END,mild,21,85,106,362,-32,2to4,true,false,0.0020533502101898193,0.0078988522291183472,0,0,-0.0066877454519271851,0.0020533502101900002,0.0078988522291200004,-1.8084492237058214e-16,-1.6531914726058972e-15
320,data/1_2024/shard-000477.tar,3213375,END,mild,17,90,107,363,-36.5,2to4,true,false,1.1727213859558105e-05,0.0039035826921463013,0,0,-0.021973386406898499,1.17272138596e-05,0.0039035826921500001,-4.1894249571197695e-17,-3.6988641316515469e-15
321,data/1_2024/shard-000477.tar,3213503,END,mild,18,87,105,361,-34.5,2to4,true,true,-0.0041398555040359497,0.0014128684997558594,0,0,-0.050563931465148926,-0.0041398555040400003,0.0014128684997599999,4.0505793164058446e-15,-4.1405680967221414e-15
322,data/1_2024/shard-000477.tar,3214375,END,mild,5,82,87,343,-38.5,2to4,true,true,0.0035374090075492859,0.003306753933429718,0,0,0.0084273070096969604,0.0035374090075500002,0.0033067539334299999,-7.1427239123345032e-16,-2.8189256484623115e-16
323,data/1_2024/shard-000477.tar,3225503,END,mild,3,80,83,339,-38.5,2to4,true,true,-0.0078275576233863831,0.0062420889735221863,0,0,0.035727366805076599,-0.00782755762339,0.0062420889735199997,3.6168984474116428e-15,2.1866189414687653e-15
324,data/1_2024/shard-000477.tar,3239503,START,medium,56,139,195,451,-41.5,2to4,true,false,0.013163246214389801,0.00050387531518936157,0,0,-0.057338222861289978,0.013163246214399999,0.00050387531518899999,-1.0198439315267649e-14,3.6158142452391573e-16
325,data/1_2024/shard-000477.tar,3244503,END,mild,34,72,106,362,-19,lt2,false,false,0.00014694035053253174,0.00082012265920639038,0,0,0.0482000932097435,0.00014694035053300001,0.00082012265920599996,-4.6826691829648937e-16,3.9042120231203015e-16
