pair_id,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,M_TOP_PRE,M_TOP_MID,M_TOP_POST,M_BOT_PRE,M_BOT_MID,M_BOT_POST,G_PRE_MID,G_MID_POST,G_PRE_POST,content_asymmetry,in_balanced_subset
347,data/1_2024/shard-000477.tar,3434375,START,strong,71,163,234,490,-46.0,-0.000411704182625,0.00110793113708,0.00175853073597,0.0112794563174,-0.0052550509572,-0.0041872933507,0.0180541425943,-0.000417158007622,0.0176369845867,0.008384392,True
348,data/1_2024/shard-000477.tar,3436503,END,mild,26,84,110,366,-29.0,-0.00182273983955,-0.00110459327698,-0.000565052032471,0.0104900449514,0.00660447776318,0.00330550968647,0.00460371375084,0.00383850932121,0.00844222307205,0.004160352,True
349,data/1_2024/shard-000477.tar,3453503,END,mild,11,81,92,348,-35.0,0.00163231790066,0.000409677624702,-0.00019845366478,0.0141060054302,0.0166388899088,0.0173979401588,-0.00375552475452,-0.00136718153954,-0.00512270629406,0.024325728,False
350,data/1_2024/shard-000477.tar,3498375,END,medium,55,133,188,444,-39.0,-0.00156125426292,0.000303313136101,-0.000741317868233,0.00349806249142,0.0107011720538,0.0129896327853,-0.00533854216337,-0.00333309173584,-0.00867163389921,0.005325533,True
351,data/1_2024/shard-000477.tar,3502375,START,mild,24,59,83,339,-17.5,0.000767558813095,0.00181847810745,0.00209675729275,-0.000255271792412,0.00018498301506,-0.000200003385544,0.000610664486885,0.000663265585899,0.00127393007278,0.015091568,False
352,data/1_2024/shard-000477.tar,3508375,START,mild,0,106,106,362,-53.0,0.00260455906391,0.00360694527626,0.00415179133415,0.00104062259197,0.000512465834618,-0.000737130641937,0.0015305429697,0.00179444253445,0.00332498550415,0.00391975,True
353,data/1_2024/shard-000477.tar,3509375,START,mild,2,73,75,331,-35.5,0.00614483654499,0.00363298505545,0.00392256677151,0.0114462450147,0.01149097085,0.0100253596902,-0.00255657732487,0.00175519287586,-0.000801384449005,0.005937006,True
354,data/1_2024/shard-000477.tar,3511375,START,mild,20,86,106,362,-33.0,0.00295948982239,0.00644271075726,0.0063069909811,0.00138102471828,0.000959277153015,0.00133655965328,0.00390496850014,-0.000513002276421,0.00339196622372,0.006884173,True
355,data/1_2024/shard-000477.tar,3528503,START,medium,33,95,128,384,-31.0,0.00150851160288,0.000453948974609,-0.000108271837234,0.00173672288656,0.00145510584116,0.00121418386698,-0.000772945582867,-0.000321298837662,-0.00109424442053,0.00393746,True
356,data/1_2024/shard-000477.tar,3531375,END,medium,10,118,128,384,-54.0,-0.00271710753441,0.000117033720016,0.000161379575729,0.00115671753883,-0.0013534501195,0.00239189714193,0.00534430891275,-0.00370100140572,0.00164330750704,0.005495884,True
357,data/1_2024/shard-000477.tar,3531503,END,medium,31,84,115,371,-26.5,0.000484421849251,0.000556424260139,0.000412240624428,0.000116936862469,-0.000453308224678,-0.00100891292095,0.000642247498035,0.000411421060562,0.0010536685586,0.002993211,True
358,data/1_2024/shard-000477.tar,3533503,START,mild,4,99,103,359,-47.5,-0.00319025665522,0.000872112810612,0.000182442367077,0.00358725339174,0.00453989207745,0.00634260475636,0.00310973078012,-0.00249238312244,0.000617347657681,0.032287583,False
359,data/1_2024/shard-000477.tar,3538503,START,mild,8,98,106,362,-45.0,-0.000992551445961,-0.000121548771858,0.00190864503384,-0.000147134065628,-0.000591829419136,-0.000102758407593,0.00131569802761,0.00154112279415,0.00285682082176,0.005418524,True
360,data/1_2024/shard-000477.tar,3541503,START,mild,14,90,104,360,-38.0,0.00467214733362,0.00183131545782,0.00245366990566,0.00174927711487,0.00153923779726,0.00247981399298,-0.00263079255819,-0.000318221747875,-0.00294901430607,0.009185571,False
361,data/1_2024/shard-000477.tar,3550503,START,mild,26,79,105,361,-26.5,0.00123119354248,0.000607579946518,0.001096829772,-6.02006912231e-05,0.000830441713333,0.000296428799629,-0.00151425600052,0.00102326273918,-0.000490993261337,0.017887101,False
362,data/1_2024/shard-000477.tar,3552375,END,medium,26,110,136,392,-42.0,0.00113911181688,0.00236967206001,0.00236845016479,0.00508436560631,0.00655667483807,0.00554870069027,-0.000241748988628,0.00100675225258,0.00076500326395,0.014860123,False
363,data/1_2024/shard-000477.tar,3556503,END,medium,60,122,182,438,-31.0,-0.00067014247179,0.000350549817085,-0.000854842364788,0.00239536166191,0.00203002989292,0.00215688347816,0.00138602405787,-0.00133224576712,5.37782907486e-05,0.022835463,False
364,data/1_2024/shard-000477.tar,3559503,END,mild,5,79,84,340,-37.0,0.000275179743767,0.000250265002251,0.00125169754028,0.000928267836571,0.000988483428955,0.000312119722366,-8.51303339005e-05,0.00167779624462,0.00159266591072,0.010531954,False
365,data/1_2024/shard-000477.tar,3562375,START,medium,37,82,119,375,-22.5,-0.00336048752069,-0.00189923495054,-0.00087159126997,0.0108532086015,0.00246514379978,0.0040230602026,0.00984931737185,-0.000530272722244,0.0093190446496,0.007964596,True
366,data/1_2024/shard-000477.tar,3565503,START,mild,11,74,85,341,-31.5,-0.0043034479022,-0.00248853862286,-0.00350126624107,0.00246658176184,0.00107944011688,0.000159025192261,0.0032020509243,-9.23126935959e-05,0.00310973823071,0.00085865,True
367,data/1_2024/shard-000477.tar,3601503,END,mild,9,98,107,363,-44.5,-0.000503987073898,-0.00102535635233,-0.000377804040909,0.000268258154392,0.00207361578941,0.001002214849,-0.00232672691345,0.00171895325184,-0.000607773661613,0.017876759,False
368,data/1_2024/shard-000477.tar,3608503,START,mild,20,78,98,354,-29.0,0.00178749859333,0.00302997231483,0.00418695807457,0.00342134386301,0.00546436011791,0.00605905056,-0.000822089612484,0.000600345432758,-0.000221744179726,0.01606736,False
369,data/1_2024/shard-000477.tar,3611503,START,medium,28,126,154,410,-49.0,-0.000106081366539,-0.000210523605347,0.00210696458817,0.00932583957911,0.00821336358786,0.00707813352346,0.00100803375244,0.0034527182579,0.00446075201035,0.020153951,False
370,data/1_2024/shard-000477.tar,3638503,END,mild,11,74,85,341,-31.5,0.000863000750542,0.000996820628643,0.001843303442,-0.000791683793068,0.00134491175413,0.000801108777523,-0.0020027756691,0.00139028578997,-0.000612489879131,0.019580416,False
371,data/1_2024/shard-000477.tar,3651503,START,mild,25,81,106,362,-28.0,-0.00120182335377,-0.000368133187294,-0.000594735145569,0.00101149082184,0.00304156541824,0.00289067625999,-0.00119638442993,-7.57128000259e-05,-0.00127209722996,0.014181934,False
372,data/1_2024/shard-000477.tar,3654503,START,mild,0,108,108,364,-54.0,0.0013719946146,0.00468257069588,0.00425635278225,0.0044464468956,0.00207096338272,0.00238901376724,0.00568605959415,-0.000744268298149,0.00494179129601,0.00402651,True
373,data/1_2024/shard-000477.tar,3659503,END,mild,25,74,99,355,-24.5,0.000209525227547,0.000473275780678,0.000430971384048,0.00282897055149,0.000996872782707,0.00204569101334,0.00209584832191,-0.00109112262726,0.00100472569466,0.019221231,False
374,data/1_2024/shard-000477.tar,3665503,END,mild,31,74,105,361,-21.5,-0.000935077667236,-0.00256940722466,-0.00080968439579,0.000317826867104,0.00147275626659,0.0018989443779,-0.00278925895691,0.00133353471756,-0.00145572423935,0.00274758,True
375,data/1_2024/shard-000477.tar,3668503,END,mild,20,50,70,326,-15.0,0.000866182148457,0.00186620652676,0.00195813179016,0.000344544649124,-0.00092950463295,-0.00119981169701,0.00227407366037,0.000362232327461,0.00263630598783,0.01420252,False
376,data/1_2024/shard-000477.tar,3670503,END,mild,30,63,93,349,-16.5,9.4473361969e-06,-0.000378593802452,-0.000136509537697,0.000492677092552,-0.000847950577736,-0.000685378909111,0.000952586531639,7.95125961304e-05,0.00103209912777,0.006849997,True
377,data/1_2024/shard-000477.tar,3671503,START,mild,12,95,107,363,-41.5,0.00869764387608,0.0035525560379,0.00539116561413,0.00695288181305,0.00879469513893,0.00772878527641,-0.00698690116405,0.00290451943874,-0.00408238172531,0.001176953,True
378,data/1_2024/shard-000477.tar,3672375,END,mild,2,104,106,362,-51.0,0.00410860776901,0.00712975859642,0.00579857826233,0.0224341899157,0.0195753127337,0.0175101161003,0.00588002800941,0.000734016299248,0.00661404430866,0.004672099,True
379,data/1_2024/shard-000477.tar,3674503,START,mild,2,60,62,318,-29.0,0.00653388351202,0.00516132265329,0.00367901474237,0.00761379301548,0.00787594169378,0.00850450992584,-0.00163470953703,-0.00211087614298,-0.00374558568001,0.006876398,True
380,data/1_2024/shard-000477.tar,3682503,END,medium,0,145,145,401,-72.5,0.0123572647572,0.0126842707396,0.0150046348572,0.00782926380634,0.00604456663132,0.0052894949913,0.00211170315742,0.00307543575764,0.00518713891506,0.021558508,False
381,data/1_2024/shard-000477.tar,3698503,END,mild,4,58,62,318,-27.0,0.00535669177771,0.00248981267214,0.0016208961606,0.00586839020252,0.00360880792141,0.00495241582394,-0.000607296824455,-0.00221252441406,-0.00281982123852,0.007251933,True
382,data/1_2024/shard-000477.tar,3702503,START,mild,31,75,106,362,-22.0,0.00168300420046,0.0006163418293,0.00110200047493,-8.81999731064e-05,0.00325115025043,0.00396155565977,-0.0044060125947,-0.000224746763706,-0.00463075935841,0.012381792,False
383,data/1_2024/shard-000477.tar,3722375,END,mild,5,98,103,359,-46.5,-0.00386981666088,-0.00522813200951,-0.00278094410896,0.00211380422115,-0.000448033213615,-4.08440828323e-05,0.00120352208614,0.00203999876976,0.0032435208559,0.002418555,True
384,data/1_2024/shard-000477.tar,3762375,END,mild,17,89,106,362,-36.0,0.00109075009823,0.00133815407753,0.00142842531204,0.00805968046188,0.0150606334209,0.0155365169048,-0.00675354897976,-0.000385612249374,-0.00713916122913,0.011650436,False
385,data/1_2024/shard-000477.tar,3769503,START,strong,38,179,217,473,-70.5,-0.00925022363663,0.000435680150986,0.00151219964027,0.00666181743145,0.00119823217392,0.000916004180908,0.0151494890451,0.0013587474823,0.0165082365274,0.02972452,False
386,data/1_2024/shard-000477.tar,3771503,START,mild,8,73,81,337,-32.5,-0.000226683914661,-0.00024625658989,-0.000429026782513,0.000879913568497,0.00059375166893,0.00172038376331,0.000266589224339,-0.00130940228701,-0.00104281306267,0.003997646,True
387,data/1_2024/shard-000477.tar,3776503,END,mild,30,77,107,363,-23.5,-0.000803664326668,0.00265488028526,0.00264099240303,0.00307883322239,0.00348670780659,0.0031680315733,0.00305067002773,0.000304788351059,0.00335545837879,0.002500065,True
388,data/1_2024/shard-000477.tar,3807503,START,mild,17,85,102,358,-34.0,0.00113748013973,0.00152319669724,0.00162667036057,0.00856558978558,0.00869417190552,0.00708152353764,0.000257134437561,0.00171612203121,0.00197325646877,0.008299559,True
389,data/1_2024/shard-000477.tar,3809503,END,medium,21,107,128,384,-43.0,-0.00343607366085,-0.000588864088058,-8.94367694855e-05,0.013044282794,0.00783160328865,0.00547008961439,0.00805988907814,0.00286094099283,0.010920830071,0.015515037,False
390,data/1_2024/shard-000477.tar,3841503,END,medium,56,149,205,461,-46.5,-0.00151808559895,0.00176109373569,0.00280333310366,0.00407432764769,0.0010189935565,0.00103861093521,0.00633451342583,0.00102262198925,0.00735713541508,0.023728371,False
391,data/1_2024/shard-000477.tar,3843503,START,medium,27,115,142,398,-44.0,-0.00849168002605,-0.00400313735008,-0.00261238217354,0.00751528143883,0.0079832226038,0.00780457258224,0.004020601511,0.0015694051981,0.0055900067091,0.005088344,True
392,data/1_2024/shard-000477.tar,3848503,END,mild,2,105,107,363,-51.5,0.000302761793137,0.00206647068262,0.00144790112972,0.00832323729992,0.00644441694021,0.00590151548386,0.00364252924919,-7.56680965424e-05,0.00356686115265,0.028882153,False
393,data/1_2024/shard-000477.tar,3861503,END,mild,5,100,105,361,-47.5,-0.00422491878271,-0.00118640065193,0.000202856957912,0.0141784027219,0.0122459381819,0.0122198015451,0.00497098267078,0.00141539424658,0.00638637691736,0.001864932,True
394,data/1_2024/shard-000477.tar,3863503,END,mild,23,64,87,343,-20.5,0.00227569043636,0.00199010968208,0.00140911340714,0.000439330935478,9.24170017242e-05,7.34776258469e-05,6.13331794739e-05,-0.000562056899071,-0.000500723719597,0.005770274,True
395,data/1_2024/shard-000477.tar,3866375,END,medium,11,153,164,420,-71.0,-0.00195518136024,0.00210751593113,0.00211353600025,0.0112641751766,0.0078427195549,0.00791752338409,0.00748415291309,-6.87837600708e-05,0.00741536915302,0.005189009,True
396,data/1_2024/shard-000477.tar,3868375,END,mild,30,76,106,362,-23.0,-0.00154729187489,-0.0016917437315,-0.00199268758297,0.00160305202007,0.00106503814459,0.00191327184439,0.000393562018871,-0.00114917755127,-0.000755615532398,0.012503564,False
397,data/1_2024/shard-000477.tar,3872375,END,medium,34,95,129,385,-30.5,-0.00413364171982,-0.00598461925983,-0.00606590509415,0.0066516622901,0.00221858173609,0.00204546004534,0.00258210301399,9.18358564377e-05,0.00267393887043,0.019209139,False
398,data/1_2024/shard-000477.tar,3873503,END,mild,9,62,71,327,-26.5,0.000678300857544,0.000878512859344,-2.35810875893e-05,0.0017171651125,0.000317364931107,0.000728160142899,0.00160001218319,-0.00131288915873,0.000287123024464,0.007138044,True
399,data/1_2024/shard-000477.tar,3876503,END,medium,25,93,118,374,-34.0,-0.00288017094135,0.00291083008051,0.00153040140867,-0.000629000365734,-0.000220023095608,-2.41473317146e-05,0.00538202375174,-0.00157630443573,0.00380571931601,0.003500558,True
400,data/1_2024/shard-000477.tar,3889375,END,medium,53,156,209,465,-51.5,-0.00433310866356,0.000416792929173,0.00200223922729,0.00907615572214,0.00752963870764,0.0048129633069,0.00629641860723,0.00430212169886,0.0105985403061,0.030312512,False
401,data/1_2024/shard-000477.tar,3893375,START,mild,34,72,106,362,-19.0,-0.00166411697865,0.000396549701691,0.00125505030155,-0.000900879502296,-0.00172293186188,-0.000783622264862,0.00288271903992,-8.08089971542e-05,0.00280191004276,0.00439471,True
402,data/1_2024/shard-000477.tar,3895503,END,medium,46,120,166,422,-37.0,0.00041389465332,0.000798940658569,0.00118428468704,0.00150717794895,0.00618736445904,0.00413225591183,-0.00429514050484,0.00244045257568,-0.00185468792915,0.014859639,False
403,data/1_2024/shard-000477.tar,3897503,END,mild,16,52,68,324,-18.0,-3.55988740921e-05,-0.000442028045654,-0.000272125005722,-0.000463649630547,-7.69793987274e-05,2.46912240982e-05,-0.000793099403381,6.82324171066e-05,-0.000724866986275,0.002754681,True
404,data/1_2024/shard-000477.tar,3900503,END,mild,15,91,106,362,-38.0,0.000358380377293,-0.00207406282425,-0.000549785792828,0.0029232352972,0.000626243650913,-0.00239323079586,-0.000135451555252,0.0045437514782,0.00440829992294,0.00649111,True
405,data/1_2024/shard-000477.tar,3917503,START,mild,9,76,85,341,-33.5,0.00146424770355,0.0035288259387,0.00303103774786,0.0011882185936,0.00208649784327,0.0016368329525,0.00116629898548,-4.81233000755e-05,0.00111817568541,0.015607461,False
406,data/1_2024/shard-000477.tar,3922503,START,mild,1,110,111,367,-54.5,-0.00448670238256,0.00231456011534,0.00243389979005,0.00668765604496,0.00679519027472,0.00368931144476,0.00669372826815,0.00322521850467,0.00991894677281,0.008607343,False
407,data/1_2024/shard-000477.tar,3925503,END,medium,14,152,166,422,-69.0,-0.00546626001596,0.0056731402874,0.00656238943338,0.0252893194556,0.0250369608402,0.0231035351753,0.0113917589188,0.00282267481089,0.0142144337296,0.040494319,False
408,data/1_2024/shard-000477.tar,3928503,START,mild,2,104,106,362,-51.0,0.00174641609192,0.00364488363266,0.00332510471344,0.0069634616375,0.00483937561512,0.0038900822401,0.00402255356312,0.000629514455795,0.00465206801891,0.010910295,False
409,data/1_2024/shard-000477.tar,3949375,START,mild,15,70,85,341,-27.5,0.000297464430332,-0.000375650823116,-0.000160068273544,0.000374108552933,-0.000276409089565,-1.99005007744e-05,-2.25976109505e-05,-4.09260392189e-05,-6.35236501694e-05,0.016890548,False
410,data/1_2024/shard-000477.tar,3949503,END,mild,13,86,99,355,-36.5,-0.00152365863323,-1.20252370834e-05,-0.000125542283058,0.00289697945118,0.00241827964783,0.0026458054781,0.0019903331995,-0.000341042876244,0.00164929032326,0.003076047,True
411,data/1_2024/shard-000477.tar,3960375,END,mild,16,69,85,341,-26.5,0.00175179541111,0.00209809094667,0.0029584094882,-0.00267454236746,0.000548519194126,0.000159189105034,-0.00287676602602,0.00124964863062,-0.0016271173954,0.018199556,False
412,data/1_2024/shard-000477.tar,3960503,START,mild,27,79,106,362,-26.0,-6.28083944321e-05,0.00091315060854,0.00146631151438,0.00185053050518,0.0013211145997,0.00041276216507,0.00150537490845,0.00146151334047,0.00296688824892,0.004547596,True
413,data/1_2024/shard-000477.tar,3963503,START,medium,47,111,158,414,-32.0,0.00259916484356,-0.002545312047,-0.00259909033775,0.00159740447998,0.00104270875454,0.00122304260731,-0.00458978116512,-0.000234112143517,-0.00482389330864,0.00967405,False
414,data/1_2024/shard-000477.tar,3977503,START,mild,32,74,106,362,-21.0,0.00161378085613,0.0013277977705,0.00212717056274,0.00440049171448,0.00876924395561,0.0117195099592,-0.00465473532677,-0.00215089321136,-0.00680562853813,0.006781906,True
415,data/1_2024/shard-000477.tar,3982375,END,mild,12,69,81,337,-28.5,0.00188963115215,0.00346344709396,0.00353820621967,0.00263540446758,0.00583432614803,0.00402192771435,-0.00162510573864,0.00188715755939,0.000262051820755,0.000699647,True
416,data/1_2024/shard-000477.tar,3988375,END,mild,12,73,85,341,-30.5,0.000358536839485,0.00081454962492,0.00118540227413,0.000737689435482,0.00150482356548,0.00201205909252,-0.000311121344566,-0.000136382877827,-0.000447504222393,0.006001674,True
417,data/1_2024/shard-000477.tar,3995503,START,mild,24,83,107,363,-29.5,0.00107637047768,0.000884644687176,0.00110971927643,0.00685751438141,0.00312725454569,0.00379415601492,0.00353853404522,-0.000441826879978,0.00309670716524,0.024221666,False
418,data/1_2024/shard-000477.tar,4010503,END,mild,5,84,89,345,-39.5,-0.00873392820358,-0.00823260098696,-0.00311815738678,0.0110429599881,0.0159902796149,0.016288600862,-0.00444599241018,0.00481612235308,0.000370129942894,0.01794643,False
419,data/1_2024/shard-000477.tar,4011503,END,mild,5,80,85,341,-37.5,0.00337859243155,0.00321826338768,0.00390959531069,0.00719210505486,0.00583315640688,0.00546109676361,0.00119861960411,0.00106339156628,0.00226201117039,0.016717371,False
420,data/1_2024/shard-000477.tar,4019503,START,mild,2,100,102,358,-49.0,0.0049341917038,0.00494004786015,0.00632190704346,0.0108313262463,0.0137760639191,0.0143399834633,-0.00293888151646,0.000817939639091,-0.00212094187737,0.001268603,True
421,data/1_2024/shard-000477.tar,4021375,START,mild,29,77,106,362,-24.0,-0.00161422789097,0.00144325941801,0.000608295202255,0.000981584191322,0.00110238790512,0.00055068731308,0.00293668359518,-0.000283263623714,0.00265341997147,0.006124664,True
422,data/1_2024/shard-000477.tar,4023503,END,mild,18,88,106,362,-35.0,0.00695368647575,0.00605928897858,0.00614354014397,-0.00110296905041,0.00248658657074,0.00384652614594,-0.00448395311832,-0.00127568840981,-0.00575964152813,0.010792807,False
423,data/1_2024/shard-000477.tar,4033503,END,medium,3,120,123,379,-58.5,-0.00490786880255,0.00228037685156,0.00523007661104,0.00297386944294,0.00109976530075,0.000332742929459,0.0090623497963,0.00371672213078,0.0127790719271,0.024541207,False
424,data/1_2024/shard-000477.tar,4058375,END,medium,17,101,118,374,-42.0,0.00153031945229,0.00413480401039,0.0032065436244,0.00676377862692,0.00437568873167,0.00418121367693,0.00499257445335,-0.000733785331249,0.0042587891221,0.015142784,False
425,data/1_2024/shard-000477.tar,4074503,END,medium,43,95,138,394,-26.0,0.000277310609818,0.00225567817688,0.0022728741169,0.000833556056023,0.000311903655529,7.19726085663e-05,0.00250001996756,0.00025712698698,0.00275714695454,0.018655427,False
426,data/1_2024/shard-000477.tar,4093503,END,mild,31,79,110,366,-24.0,0.000531300902367,0.00161634385586,0.00192776322365,0.0198261141777,0.0200811773539,0.0209592878819,0.000829979777336,-0.000566691160202,0.000263288617134,0.001515925,True
427,data/1_2024/shard-000477.tar,4097503,START,mild,17,89,106,362,-36.0,0.00252462923527,0.00306622684002,0.00471433252096,0.00546107441187,0.00426279008389,0.00252123177052,0.00173988193274,0.00338966399431,0.00512954592705,0.008284703,True
428,data/1_2024/shard-000477.tar,4105503,END,medium,23,186,209,465,-81.5,-0.00090204179287,0.0353014320135,0.0360091328621,0.00769657641649,0.00356640666723,0.00517857819796,0.0403336435556,-0.000904470682144,0.0394291728735,0.012597919,False
429,data/1_2024/shard-000477.tar,4107503,START,medium,43,141,184,440,-49.0,0.000945568084717,0.00331107527018,0.00504186749458,0.0139051750302,0.00650573521852,0.00601257383823,0.00976494699717,0.0022239536047,0.0119889006019,0.00468144,True
430,data/1_2024/shard-000477.tar,4109503,START,medium,23,114,137,393,-45.5,0.000197842717171,-0.00274920463562,-0.00115393102169,0.00108751654625,-0.00176897644997,-0.00114527344704,-9.0554356575e-05,0.000971570611,0.000881016254425,0.02404175,False
431,data/1_2024/shard-000477.tar,4115375,START,strong,56,178,234,490,-61.0,-0.00635551661253,0.00229679793119,0.00120739638805,0.0244402810931,-0.000369846820831,0.00403159856796,0.0334624424577,-0.00549084693193,0.0279715955257,0.016721085,False
432,data/1_2024/shard-000477.tar,4116503,END,mild,23,83,106,362,-30.0,1.29193067551e-05,0.000866249203682,0.00081342458725,-0.00115859508514,-0.00118391215801,-0.00170657038689,0.000878646969795,0.000469833612442,0.00134848058224,0.006777383,True
433,data/1_2024/shard-000477.tar,4119503,START,mild,10,96,106,362,-43.0,0.00140598416328,0.00355838239193,0.00106702744961,0.0206067338586,0.0165886059403,0.0118028372526,0.00617052614689,0.0022944137454,0.00846493989229,0.005253166,True
434,data/1_2024/shard-000477.tar,4123503,END,mild,31,75,106,362,-22.0,-0.00274883210659,-0.00511758774519,-0.00418680906296,0.000549890100956,0.0014826208353,0.00167462229729,-0.00330148637295,0.000738777220249,-0.0025627091527,0.004449196,True
435,data/1_2024/shard-000477.tar,4131503,END,medium,15,132,147,403,-58.5,0.000909294933081,0.00625641271472,0.00752215459943,0.00492705032229,0.00644104555249,0.00714329257607,0.00383312255144,0.000563494861126,0.00439661741257,0.007646494,True
436,data/1_2024/shard-000477.tar,4135503,END,mild,4,81,85,341,-38.5,0.00070782750845,0.00197472423315,0.00342731922865,-4.39137220383e-05,-0.00060199201107,0.000508546829224,0.00182497501373,0.000342056155205,0.00216703116894,0.003090926,True
437,data/1_2024/shard-000477.tar,4145375,START,mild,22,83,105,361,-30.5,0.00177496671677,0.000604659318924,0.000102445483208,0.000656187534332,-0.000705108046532,-0.000614553689957,0.000190988183022,-0.000592768192291,-0.00040178000927,0.002779827,True
438,data/1_2024/shard-000477.tar,4154375,START,medium,23,105,128,384,-41.0,-0.000916227698326,0.00204356014729,0.00260150432587,0.000144802033901,0.00111043453217,0.00166123360395,0.00199415534735,7.14510679245e-06,0.00200130045414,0.016393717,False
439,data/1_2024/shard-000477.tar,4158375,END,mild,31,77,108,364,-23.0,0.00259424000978,0.00125868618488,0.000814281404018,-0.00198486447334,-0.00129552930593,0.000189639627934,-0.00202488899231,-0.00192957371473,-0.00395446270704,0.001182444,True
440,data/1_2024/shard-000477.tar,4163503,START,mild,26,80,106,362,-27.0,-0.000925287604332,-1.88946723938e-05,-0.000531390309334,0.000544808804989,-0.000426515936852,0.000339664518833,0.00187771767378,-0.00127867609262,0.000599041581154,0.006301932,True
441,data/1_2024/shard-000477.tar,4170503,START,mild,7,101,108,364,-47.0,-0.00144744664431,-0.00230145454407,-0.00294494628906,0.00713682174683,0.00622975081205,0.00507810711861,5.30630350113e-05,0.000508151948452,0.000561214983463,0.022787552,False
442,data/1_2024/shard-000477.tar,4185503,START,mild,14,92,106,362,-39.0,-0.00811433047056,-0.00851599872112,-0.00673637539148,0.00597520917654,0.00375778228045,0.00247143954039,0.00181575864553,0.0030659660697,0.00488172471523,0.005498514,True
443,data/1_2024/shard-000477.tar,4186503,START,mild,21,85,106,362,-32.0,0.00161795318127,0.00264245271683,0.00155419111252,0.00834405422211,0.00135840475559,0.00235441327095,0.00801014900208,-0.00208427011967,0.00592587888241,0.01104936,False
444,data/1_2024/shard-000477.tar,4200375,END,mild,14,93,107,363,-39.5,0.00316520035267,0.00147729367018,0.00140777975321,0.0030755251646,0.00281723588705,0.00357749313116,-0.00142961740494,-0.000829771161079,-0.00225938856602,0.009747669,False
445,data/1_2024/shard-000477.tar,4206375,END,medium,12,113,125,381,-50.5,0.00257460027933,0.0025145187974,0.00244072824717,0.00486192107201,0.00428659468889,0.00108215212822,0.00051524490118,0.00313065201044,0.00364589691162,0.025953509,False
446,data/1_2024/shard-000477.tar,4208503,START,mild,17,85,102,358,-34.0,0.0015436783433,0.00126157701015,0.00207427144051,0.00130326300859,-0.000463999807835,0.000271826982498,0.00148516148329,7.68676400185e-05,0.00156202912331,0.005737558,True
447,data/1_2024/shard-000477.tar,4213375,START,mild,13,46,59,315,-16.5,-0.00135987997055,-0.00207401812077,-0.000564739108086,0.00342589616776,0.00311449170113,0.00393482297659,-0.000402733683586,0.000688947737217,0.000286214053631,0.012553386,False
448,data/1_2024/shard-000477.tar,4222375,END,mild,17,88,105,361,-35.5,-0.00103974714875,-0.000579923391342,-2.32048332691e-05,0.00190727040172,0.00052884966135,0.000310845673084,0.00183824449778,0.000774722546339,0.00261296704412,0.015995346,False
449,data/1_2024/shard-000477.tar,4226503,END,medium,24,113,137,393,-44.5,-0.000783309340477,0.00751240551472,0.00855785608292,-0.000184088945389,0.00132977962494,0.000464528799057,0.00678184628487,0.00191070139408,0.00869254767895,0.005926646,True
450,data/1_2024/shard-000477.tar,4241375,START,mild,25,77,102,358,-26.0,0.00190410017967,0.00197028368711,0.00182411819696,0.000223122537136,-0.00190494954586,-0.00189881771803,0.00219425559044,-0.000152297317982,0.00204195827246,0.014978182,False
451,data/1_2024/shard-000477.tar,4257503,END,strong,69,152,221,477,-41.5,-0.00223423540592,-0.000453472137451,-0.000818349421024,2.55852937698e-05,0.000918939709663,0.00124470889568,0.000901989638805,-0.000685662031174,0.000216327607632,0.011976201,False
452,data/1_2024/shard-000477.tar,4266503,END,mild,15,70,85,341,-27.5,0.00273664295673,0.00150570273399,0.00232063233852,0.00366793572903,0.00173771381378,-0.00198146700859,0.000699281692505,0.0045341104269,0.00523339211941,0.00098826,True
453,data/1_2024/shard-000477.tar,4269375,START,mild,21,85,106,362,-32.0,0.00756428390741,0.00529336184263,0.00607755035162,0.00320018827915,0.00201044231653,0.00184620916843,-0.00108117610216,0.000948421657085,-0.000132754445076,0.013926335,False
454,data/1_2024/shard-000477.tar,4274375,END,mild,14,92,106,362,-39.0,0.000114604830742,0.0021111369133,0.00311104953289,0.0106145888567,0.00613710284233,0.007967248559,0.00647401809692,-0.000830233097076,0.00564378499985,0.022676937,False
455,data/1_2024/shard-000477.tar,4288503,START,mild,7,78,85,341,-35.5,0.000669583678246,-0.000463895499706,-0.000232607126236,0.00496836006641,0.0041179060936,0.00412172824144,-0.000283025205135,0.000227466225624,-5.55589795113e-05,0.010839604,False
456,data/1_2024/shard-000477.tar,4290375,END,mild,18,89,107,363,-35.5,-0.000761181116104,-0.000328063964844,-0.000634551048279,-0.000508278608322,0.00230003893375,0.00269983708858,-0.00237520039082,-0.000706285238266,-0.00308148562908,0.003335923,True
457,data/1_2024/shard-000477.tar,4292375,END,mild,17,89,106,362,-36.0,0.000777684152126,-0.000194750726223,-0.000397853553295,0.00112593173981,-0.000647947192192,0.00124624371529,0.00080144405365,-0.00209729373455,-0.0012958496809,0.007491879,True
458,data/1_2024/shard-000477.tar,4297503,END,mild,13,45,58,314,-16.0,-0.00720075890422,-0.00544491037726,-0.00621470063925,-0.00143786892295,0.00234635919333,0.00332330539823,-0.00202837958932,-0.00174673646688,-0.0037751160562,0.003522269,True
